""	"V1"
"Zm00001eb326800"	2.87360350120086e-06
"Zm00001eb023450"	4.58208154669487e-06
"Zm00001eb341940"	6.58559310873455e-06
"Zm00001eb332640"	6.63754636977279e-06
"Zm00001eb158770"	9.78651179777623e-06
"Zm00001eb423570"	1.50988973970765e-05
"Zm00001eb401590"	1.54040080862538e-05
"Zm00001eb101010"	1.96679782948906e-05
"Zm00001eb340400"	2.30212091445794e-05
"Zm00001eb431730"	2.31329781331869e-05
"Zm00001eb100930"	2.62330513232351e-05
"Zm00001eb339360"	2.81073197794168e-05
"Zm00001eb045760"	3.18332391459446e-05
"Zm00001eb092080"	3.87424456052779e-05
"Zm00001eb258900"	3.9490224350699e-05
"Zm00001eb413800"	4.53034500048733e-05
"Zm00001eb425860"	4.55840499223924e-05
"Zm00001eb428240"	4.98957659837263e-05
"Zm00001eb357670"	5.42076023651177e-05
"Zm00001eb133230"	5.63684482097104e-05
"Zm00001eb024440"	5.65681996496331e-05
"Zm00001eb077490"	5.78251932278744e-05
"Zm00001eb133860"	5.9567847331305e-05
"Zm00001eb310180"	6.52848403899121e-05
"Zm00001eb392160"	6.71837090255912e-05
"Zm00001eb365220"	6.9264795122474e-05
"Zm00001eb057040"	6.95357924619652e-05
"Zm00001eb179130"	7.2460849153841e-05
"Zm00001eb276850"	7.30348230382888e-05
"Zm00001eb020110"	8.206110505512e-05
"Zm00001eb048820"	8.28924565738361e-05
"Zm00001eb395970"	9.04931856392836e-05
"Zm00001eb311450"	9.84366412694263e-05
"Zm00001eb368990"	0.000100735523753072
"Zm00001eb019390"	0.000100823886903497
"Zm00001eb043920"	0.000101675692338852
"Zm00001eb374110"	0.000101971392593045
"Zm00001eb398970"	0.000102146560940064
"Zm00001eb198750"	0.000106438482265694
"Zm00001eb321910"	0.00011434355511111
"Zm00001eb193760"	0.000119919519867342
"Zm00001eb165770"	0.000129799160280101
"Zm00001eb223050"	0.000130727298027636
"Zm00001eb371220"	0.000131371463774463
"Zm00001eb226710"	0.000139518071451333
"Zm00001eb213060"	0.000141861222518475
"Zm00001eb081070"	0.000142406943146553
"Zm00001eb297330"	0.000142806863656209
"Zm00001eb177560"	0.000148304122730254
"Zm00001eb054370"	0.000153189864562856
"Zm00001eb089250"	0.000156939670673674
"Zm00001eb256270"	0.000157695496211755
"Zm00001eb269190"	0.000167138233432077
"Zm00001eb400930"	0.000167943862767609
"Zm00001eb001780"	0.000170105925882534
"Zm00001eb085130"	0.000173752967478534
"Zm00001eb093460"	0.00017878167819932
"Zm00001eb145050"	0.00018271705424746
"Zm00001eb269840"	0.000191314203834518
"Zm00001eb112260"	0.000193374646679023
"Zm00001eb140090"	0.000196106006657265
"Zm00001eb228170"	0.000196565709514358
"Zm00001eb247510"	0.000202670600466417
"Zm00001eb104400"	0.000207484515413717
"Zm00001eb384740"	0.000212456330425764
"Zm00001eb433000"	0.000217909858562596
"Zm00001eb191370"	0.00021901774194972
"Zm00001eb110520"	0.000219246620475513
"Zm00001eb104480"	0.000225290027799152
"Zm00001eb313700"	0.000234804455262944
"Zm00001eb049810"	0.000240135965817822
"Zm00001eb410440"	0.000243011182798686
"Zm00001eb318370"	0.000243112324972477
"Zm00001eb193970"	0.000244589474220859
"Zm00001eb378200"	0.000259462874881008
"Zm00001eb019460"	0.000261626193488161
"Zm00001eb019930"	0.000268446854963948
"Zm00001eb034700"	0.000269602573525655
"Zm00001eb228970"	0.00027682212579896
"Zm00001eb206400"	0.000277787505210804
"Zm00001eb215320"	0.000278946948919418
"Zm00001eb181850"	0.0002810559717836
"Zm00001eb365940"	0.000283753614989975
"Zm00001eb394540"	0.000284313290373865
"Zm00001eb049950"	0.000286378720577209
"Zm00001eb094730"	0.000287107396049834
"Zm00001eb105510"	0.000287171260640354
"Zm00001eb160730"	0.000288708215433886
"Zm00001eb254300"	0.000297686085387719
"Zm00001eb247760"	0.000297904885118207
"Zm00001eb168950"	0.000298622411291997
