""	"logFC"	"logCPM"	"PValue"	"FDR"
"Zm00001eb168100"	-3.40076151763975	4.38817413978911	8.4019061125291e-07	0.000352532391645704
"Zm00001eb356910"	-3.34318777162864	6.85052466844143	8.68240380435397e-07	0.000358127083021624
"Zm00001eb208380"	-8.44482992437392	-0.308567137579864	8.90803863592082e-07	0.000360809588503315
"Zm00001eb161610"	-4.13329379922592	1.17601447821636	9.04396157901966e-07	0.000360809588503315
"Zm00001eb150500"	-4.47761995098136	0.728520401994488	9.38958840980316e-07	0.000368556489582209
"Zm00001eb172450"	3.32832301960039	6.73575558778478	9.57754867765302e-07	0.000369967023205339
"Zm00001eb334540"	-3.7082310928793	1.85048284738719	9.83069055417922e-07	0.000371023322539419
"Zm00001eb365220"	-4.32322984862347	0.88894011656011	9.90981096526227e-07	0.000371023322539419
"Zm00001eb388510"	-3.35377413265569	4.71865515990628	1.03691164284734e-06	0.000382337602126257
"Zm00001eb413120"	-3.38916429036295	3.92834045930716	1.05718967438767e-06	0.000383597538526223
"Zm00001eb320890"	-3.31004826629183	6.80870882383903	1.07185374012916e-06	0.000383597538526223
"Zm00001eb336580"	-3.3959809165339	3.60978304813968	1.23800593445687e-06	0.00043663931044844
"Zm00001eb112260"	-3.35548257395384	3.9858521255402	1.28976018143866e-06	0.000448394339649876
"Zm00001eb401100"	-4.16767599499233	0.995190819284588	1.31013670547551e-06	0.000449063195273973
"Zm00001eb055380"	-3.44567470220704	2.96837565566253	1.47391170796609e-06	0.000498182157292539
"Zm00001eb022810"	-4.39133019126443	0.648941718179766	1.5490825767769e-06	0.000516417446417023
"Zm00001eb383440"	-8.33823316670761	-0.406766526486291	1.59093212995904e-06	0.000523201679928151
"Zm00001eb258790"	3.27539346977834	4.96306622211483	1.69203366587065e-06	0.000549031083901708
"Zm00001eb155430"	3.41635867586281	2.84684698862293	1.7171621113079e-06	0.000549853383431434
"Zm00001eb381920"	-3.65771419340624	1.60303652266407	1.76165690548701e-06	0.000556775096778337
"Zm00001eb397030"	8.27978038327186	-0.418614064984194	1.94368869979474e-06	0.00060643087433596
"Zm00001eb415720"	3.73679181954668	1.41646176848519	1.99403832297561e-06	0.000614264767442207
"Zm00001eb126130"	3.47818171710953	2.40887712075143	2.02649251962666e-06	0.000616459024470429
"Zm00001eb000660"	-3.20942201237643	5.9639871954802	2.1388831239597e-06	0.00064261555190967
"Zm00001eb065120"	-3.19950968075941	4.9801916296322	2.61251911369593e-06	0.00076856409538835
"Zm00001eb198620"	-3.29788188368539	3.13136519897793	2.62125328390997e-06	0.00076856409538835
"Zm00001eb325290"	-4.14789305562767	0.727815929749393	2.7441312742601e-06	0.000793403323488567
"Zm00001eb106410"	-3.54328602878326	1.70033590043108	2.77117367260553e-06	0.000793403323488567
"Zm00001eb042070"	-3.94963197903627	1.00740387073573	2.876707248519e-06	0.00081129950305095
"Zm00001eb011820"	-3.2015129914486	4.51790853316818	2.90035571850068e-06	0.00081129950305095
"Zm00001eb231110"	3.2966487824995	2.89710326119066	3.17831006273856e-06	0.000878947200986428
"Zm00001eb360460"	-4.07845329161598	0.664484021512833	4.07101437670542e-06	0.0011131708524888
"Zm00001eb148070"	3.12424915506653	4.39906392886209	4.60833199419105e-06	0.00124609297122926
"Zm00001eb014050"	-3.07502030313298	6.41183538122633	4.72835638739547e-06	0.00126449759388633
"Zm00001eb201580"	-3.29123304860597	2.45451517307752	4.91144672039369e-06	0.00129918442812501
"Zm00001eb423100"	-3.27001741829386	2.48214478600502	5.43279133074331e-06	0.00142163881532225
"Zm00001eb251990"	-8.09803534062153	-0.625596601487786	5.60779443897139e-06	0.00143830114104603
"Zm00001eb081770"	-3.58350500939698	1.4235531665206	5.6452514635958e-06	0.00143830114104603
"Zm00001eb359320"	3.24482480935592	2.56150233716028	5.67377175955043e-06	0.00143830114104603
"Zm00001eb088000"	-5.35027794686675	-0.24767970733189	6.19511142403199e-06	0.00155427042902312
"Zm00001eb068310"	-3.62658093779678	1.20807596488741	6.6136205695966e-06	0.0016423374508337
"Zm00001eb293570"	3.0715578234848	4.04958758106615	6.77659625000759e-06	0.00166581056909277
"Zm00001eb275270"	-8.05380575245827	-0.665492872190776	7.02033711881304e-06	0.00170846924123434
"Zm00001eb187130"	-3.3669258101795	1.54164190840408	7.73919722042722e-06	0.0018608398244298
"Zm00001eb346880"	-3.19265386987193	2.54445888763323	7.79937796235368e-06	0.0018608398244298
"Zm00001eb019830"	-2.9959402111596	6.13512848329103	7.89740939609474e-06	0.00186593548605206
"Zm00001eb020450"	3.7526445370416	0.731263851573809	8.60459511065391e-06	0.00201347525589301
"Zm00001eb353230"	-3.04167877129398	3.66937131628858	9.11207656622596e-06	0.00211191900300643
"Zm00001eb054710"	-3.13019739400885	2.75577051497478	9.83916300561522e-06	0.00225892331042124
"Zm00001eb196870"	-3.1203971263425	2.81505234623677	9.93743314320489e-06	0.00226016236423397
"Zm00001eb007740"	-4.07437707878305	0.360281195482705	1.02606941206855e-05	0.0023120764085278
"Zm00001eb272110"	-5.24624457339705	-0.341688161186367	1.07234137986386e-05	0.00239417429544651
"Zm00001eb019930"	-3.05415278491518	3.05508181828334	1.10500010570775e-05	0.00242418408736347
"Zm00001eb341630"	2.92888249707945	7.11555955759236	1.10570526667219e-05	0.00242418408736347
"Zm00001eb159180"	2.96600296689465	4.42622870555783	1.20763889475771e-05	0.0026240267984664
"Zm00001eb162570"	-3.2308199680386	1.75305321533509	1.25048613011747e-05	0.00269057611618677
"Zm00001eb306070"	-2.96630659119476	3.99803664082737	1.26037835817428e-05	0.00269057611618677
"Zm00001eb032280"	-3.08264397588065	2.74790810634574	1.28083463043928e-05	0.00271046883185829
"Zm00001eb332200"	5.10229442685829	-0.353941018791643	1.29547330582378e-05	0.00271781365263168
"Zm00001eb301270"	3.24118141517986	1.86747472533335	1.31472014275172e-05	0.00273461789692357
"Zm00001eb391230"	2.91227783181381	4.72456082430324	1.53189414870883e-05	0.00315515916510875
"Zm00001eb179680"	-2.95185301890088	3.67481756010294	1.54283341817859e-05	0.00315515916510875
"Zm00001eb103310"	3.09845166591282	2.23610627498986	1.67358217036335e-05	0.00338497616898385
"Zm00001eb331530"	-3.98292219677127	0.278164936817069	1.68302973556478e-05	0.00338497616898385
"Zm00001eb281850"	3.00950604504348	2.88224099288725	1.74690607768376e-05	0.0034672309301594
"Zm00001eb073310"	-3.13604182843403	1.87608307429645	1.75242194448392e-05	0.0034672309301594
"Zm00001eb353600"	3.5343280424293	0.746463327071154	1.82720359329214e-05	0.00358603440696431
"Zm00001eb332050"	-2.8384561917408	8.54401508096394	1.86519420787991e-05	0.00363130929943725
"Zm00001eb271530"	2.89829968512864	4.00900013506933	1.97709766855395e-05	0.00381862292554992
"Zm00001eb005570"	-3.38867915711847	1.12751184044885	2.03559536363962e-05	0.00390064950941211
"Zm00001eb212460"	2.96868594507204	2.64292671197746	2.1861609694957e-05	0.0041564385432537
"Zm00001eb408540"	-4.1252467792522	0.0259962698712238	2.29891610824715e-05	0.00433693196979091
"Zm00001eb422120"	-5.0947243599516	-0.477293184241083	2.33004387588291e-05	0.00436184213565281
"Zm00001eb307600"	-4.46829514118074	-0.189276027265429	2.38686849854121e-05	0.00441170096365993
"Zm00001eb106390"	-3.17726907366849	1.37333818354194	2.39293444774454e-05	0.00441170096365993
"Zm00001eb078740"	-2.89969107325999	3.02303223366283	2.70036615094048e-05	0.00487324405469863
"Zm00001eb150050"	-2.77959787533329	7.01898646668903	2.70174841426085e-05	0.00487324405469863
"Zm00001eb267480"	-3.1401606907557	1.43115240303828	2.70335284099406e-05	0.00487324405469863
"Zm00001eb235510"	2.81314196393984	4.57831657126902	2.81529393524155e-05	0.00503772008882634
"Zm00001eb295610"	-2.82269740059313	4.16021839216271	2.90499205536445e-05	0.00516028369776272
"Zm00001eb336410"	-2.87445381504491	3.18891950342398	2.94699111190125e-05	0.00519695476081369
"Zm00001eb250730"	-3.118321256993	1.41197292840196	3.05009884101802e-05	0.00530476127702832
"Zm00001eb428290"	-2.89079628686313	2.79905962170979	3.05171999829046e-05	0.00530476127702832
"Zm00001eb098220"	2.77641314504316	5.03372647505878	3.2118666188398e-05	0.00554354510894223
"Zm00001eb380990"	2.87745935054725	2.9724323093535	3.27171355740272e-05	0.0056070719107713
"Zm00001eb313510"	-2.82421531559385	3.3500577122355	3.35602627495196e-05	0.00571134653337279
"Zm00001eb287790"	-2.93853977101526	2.36104903915999	3.47333193035623e-05	0.00583087467051195
"Zm00001eb316870"	-2.7811634211023	4.3077745271116	3.47418157143423e-05	0.00583087467051195
"Zm00001eb275420"	2.83144916585167	3.25066715683672	3.51299315581189e-05	0.00584056398850582
"Zm00001eb116230"	-2.73206979303689	7.78756585558398	3.52795408575919e-05	0.00584056398850582
"Zm00001eb221490"	-2.97089384906503	2.02076631292102	3.55899997814795e-05	0.00585215023433841
"Zm00001eb283990"	2.74791525654548	5.24738110236744	3.65274719411594e-05	0.00596599031651044
"Zm00001eb018040"	-2.85107289440716	2.84928795596402	3.68289397378855e-05	0.00597512718307455
"Zm00001eb101660"	-2.97917292385703	1.86124441989092	3.88969492794521e-05	0.00626884872625659
"Zm00001eb344160"	-2.84550574549428	2.70004764301755	4.06921748692519e-05	0.00651503136590865
"Zm00001eb384750"	2.83230183059872	2.96027491719465	4.18456622859727e-05	0.00657305884530698
"Zm00001eb369560"	2.72120576637281	5.65522206167966	4.1869445022672e-05	0.00657305884530698
"Zm00001eb081100"	3.93895740677502	-0.0206206076669582	4.19848582342508e-05	0.00657305884530698
"Zm00001eb223210"	-3.34963418518892	0.815216258037829	4.21349925981217e-05	0.00657305884530698
"Zm00001eb242760"	2.73710890774638	4.44124075215323	4.28615896363131e-05	0.00661755399445919
"Zm00001eb212520"	-3.04249899705126	1.43066504409381	4.29640668608051e-05	0.00661755399445919
"Zm00001eb107560"	-2.74908699341705	4.04064068370198	4.45239210960604e-05	0.00681468014964608
"Zm00001eb383830"	-2.68819109892518	6.98985710620512	4.61674018515984e-05	0.00698721811911949
"Zm00001eb135130"	-2.76040117649722	3.66347213833255	4.62254321654437e-05	0.00698721811911949
"Zm00001eb155660"	2.77016454377798	3.51198727420908	4.67307267522279e-05	0.00701999361877912
"Zm00001eb104190"	-2.80362969696182	2.7231590525911	4.96350995798998e-05	0.00737230810856143
"Zm00001eb237960"	-2.68022477877813	6.70674282906681	4.96818922503318e-05	0.00737230810856143
"Zm00001eb354270"	-3.2990796002278	0.770807320245053	5.50949847717695e-05	0.00812600939033807
"Zm00001eb326420"	2.68005665087448	4.9807400998654	5.58598692146471e-05	0.00818919142896175
"Zm00001eb233760"	-2.67694990432389	4.63843009974533	5.83468896265824e-05	0.00845585098898609
"Zm00001eb325410"	-2.780366107478	2.64352569267398	5.83737247760381e-05	0.00845585098898609
"Zm00001eb355980"	-2.75665237220257	2.87324741035453	6.14569544216906e-05	0.00884980143672344
"Zm00001eb040070"	-2.86704149286299	1.98188550378199	6.38350472744662e-05	0.00909345405337128
"Zm00001eb384740"	-2.64620540563074	5.43496103247173	6.38963117655526e-05	0.00909345405337128
"Zm00001eb039750"	-2.96396307696585	1.36237711065366	6.57030472580524e-05	0.00929621719809281
"Zm00001eb303250"	-4.25741499265255	-0.375556014583903	6.92572012938006e-05	0.00968645546371225
"Zm00001eb197170"	-4.25741499265255	-0.375556014583903	6.92572012938006e-05	0.00968645546371225
"Zm00001eb359850"	2.6266277551342	5.72101861975557	7.09267112925299e-05	0.00986327112008576
"Zm00001eb032850"	-3.45952872835811	0.358605297103982	7.30262766511165e-05	0.0100404941727772
"Zm00001eb392630"	3.35996447372777	0.386764728807486	7.30262766511165e-05	0.0100404941727772
"Zm00001eb207130"	-3.30320621012636	0.612869411776487	7.79385260943271e-05	0.0105726985575649
"Zm00001eb085240"	-2.72703835571223	2.59751128102105	7.81357550868923e-05	0.0105726985575649
"Zm00001eb294520"	-2.82899772232293	1.94897139480602	7.84497339367783e-05	0.0105726985575649
"Zm00001eb031100"	-2.82413363002339	1.99449171120224	7.86348799687397e-05	0.0105726985575649
"Zm00001eb301260"	2.59936638161973	6.46884742271471	7.95940499768152e-05	0.010642861539757
"Zm00001eb368740"	-3.43648967608968	0.338492026857583	8.2183766314014e-05	0.0109224338520455
"Zm00001eb099130"	-3.11124869934179	1.00434305026526	8.25825044697724e-05	0.0109224338520455
"Zm00001eb371350"	4.74601570064857	-0.665151570363013	8.33812789729967e-05	0.0109322229769957
"Zm00001eb395670"	4.11034502806263	-0.384237133112919	8.3554958650608e-05	0.0109322229769957
"Zm00001eb413850"	-2.61536790395931	4.54920827976324	8.59600787473038e-05	0.0110982296908863
"Zm00001eb262550"	-3.28387225621488	0.596010196789033	8.61918725993392e-05	0.0110982296908863
"Zm00001eb417160"	3.17098905199766	0.611057299091203	8.61918725993392e-05	0.0110982296908863
"Zm00001eb340160"	-2.8737388925555	1.51258776843901	8.97831035546012e-05	0.0114560422382304
"Zm00001eb401390"	3.43424193830912	0.208424905574188	8.99122315705953e-05	0.0114560422382304
"Zm00001eb156820"	-2.59242198651595	4.61504795015309	9.47477852082066e-05	0.0120092817751402
"Zm00001eb429330"	-2.5775996912569	5.00951471549918	9.85311324829965e-05	0.0124241121249026
"Zm00001eb079730"	-2.54903661046834	7.50719442277888	0.000101567903607851	0.0127410128979415
"Zm00001eb071880"	-2.75332883549232	2.11678458983818	0.000102304635523014	0.0127676185132721
"Zm00001eb100200"	-2.58088640639561	4.33180731879942	0.000104328290902989	0.0129286473259338
"Zm00001eb297490"	-4.78394526057907	-0.750008565920432	0.000104657442603918	0.0129286473259338
"Zm00001eb082310"	-3.63791990013035	-0.0261344719123241	0.00011520905925291	0.0141602407372668
"Zm00001eb047120"	2.84221068067387	1.59142776015551	0.000116294122853692	0.0142217777576253
"Zm00001eb324090"	-2.53477009671164	5.75196538707414	0.000118929073916293	0.0144125785938634
"Zm00001eb049040"	-2.82054433663355	1.46685614646312	0.000119038802488763	0.0144125785938634
"Zm00001eb023220"	2.60622716127437	3.35328019093398	0.000119931639919298	0.0144487940053269
"Zm00001eb197370"	2.52747125979	5.78584225358292	0.000122054008507667	0.0146320509903576
"Zm00001eb433540"	-2.54668035934262	4.27733041636015	0.000125958222058258	0.0150260749608322
"Zm00001eb023570"	2.51718234915993	5.43671823040933	0.00013254566661725	0.0156764163584965
"Zm00001eb336480"	-2.9059213909828	0.938294169573002	0.000132698133212125	0.0156764163584965
"Zm00001eb126620"	3.48039091373756	-0.0444824808632805	0.000133928027934372	0.0157452777188932
"Zm00001eb361760"	2.51075421215756	5.46680385663978	0.000136455217688941	0.0159652604696061
"Zm00001eb126170"	-3.07883280467481	0.724291405407177	0.000138202794932531	0.0160923598922396
"Zm00001eb171130"	-2.6641362217872	2.31381627171623	0.000144751865669308	0.0167746733472775
"Zm00001eb378280"	-2.48509721160836	7.43081892453336	0.000145562168557647	0.0167886300190469
"Zm00001eb385450"	-2.72850295892653	1.75782633257228	0.000147533177854255	0.0169356953597224
"Zm00001eb285920"	-2.59644811299201	2.78597293843515	0.000148930467621769	0.0170158303288421
"Zm00001eb335390"	2.97715460109025	0.748533391820165	0.000151497482954569	0.0172254374630516
"Zm00001eb248370"	-2.69936376912659	1.88739575008234	0.000152824187443443	0.0172254374630516
"Zm00001eb228500"	-2.64825585403083	2.40321921506466	0.000152888498192766	0.0172254374630516
"Zm00001eb073030"	2.53834023393033	3.7381819988143	0.000153922543678421	0.0172620231472721
"Zm00001eb316830"	-2.98854992610298	0.898214265864762	0.000156107030306949	0.0174267004107794
"Zm00001eb017400"	-2.47435322939619	5.80896346505031	0.000163332466574115	0.0181500406691674
"Zm00001eb429440"	2.50375210207131	4.10811748872728	0.000168650452432343	0.0185829503816838
"Zm00001eb155720"	2.54095914114646	3.1273552835379	0.000168755425474693	0.0185829503816838
"Zm00001eb116010"	-2.45245449891961	8.74056245136228	0.000172510282299415	0.0188394085595087
"Zm00001eb019280"	2.87058719918413	1.21525278736547	0.000172632647467556	0.0188394085595087
"Zm00001eb106380"	-2.62394763307841	2.34900775228067	0.000175439110618049	0.0190602062321466
"Zm00001eb342740"	2.58813680523391	2.38606322135173	0.000177987212178004	0.0192510968691729
"Zm00001eb213720"	-3.54505207724022	-0.106417393195061	0.000182073849750841	0.0195172626998779
"Zm00001eb226680"	-3.04236273789324	0.692916691121521	0.000182445068469259	0.0195172626998779
"Zm00001eb418810"	-4.05457456739886	-0.551350104619729	0.00018285403910142	0.0195172626998779
"Zm00001eb002910"	3.62497242336127	-0.290939174649419	0.000185129194958108	0.0196738169803516
"Zm00001eb264170"	-2.54807980862038	2.8855970372682	0.000186422990742783	0.0197251734900711
"Zm00001eb238620"	-2.71771136910597	1.44766888553046	0.00019468403584212	0.0204842069743649
"Zm00001eb052520"	-2.46914212036626	4.40253961325488	0.000195517857207204	0.0204842069743649
"Zm00001eb009340"	-2.4891935955121	3.62466510197696	0.000196121804118467	0.0204842069743649
"Zm00001eb414530"	-2.48096793562442	3.57840178084147	0.000203791863969685	0.0211943538528473
"Zm00001eb071050"	-2.63577967528103	1.92775742299184	0.000204719455999612	0.021200224175347
"Zm00001eb139830"	-2.64118969652189	1.837928868116	0.000206899446388084	0.0213178874988075
"Zm00001eb098190"	-2.80002000700736	0.950990339561604	0.000207607632199925	0.0213178874988075
"Zm00001eb026440"	3.07568886031566	0.350018965185606	0.000209598231968835	0.0214318595512335
"Zm00001eb336020"	-2.53218242803973	2.62944521233778	0.000216011397321983	0.0219952023649697
"Zm00001eb397980"	-2.43520596372773	4.61997252914755	0.00022003134899708	0.0223111787883039
"Zm00001eb123000"	-2.50926994698422	2.93946800150712	0.000227669715725191	0.0229899178501588
"Zm00001eb078340"	-2.4066153702976	6.42643651589761	0.000230418943171584	0.0231133699249052
"Zm00001eb104130"	-2.60304369059449	2.03096940482995	0.000230791785492766	0.0231133699249052
"Zm00001eb277770"	-2.71091258392966	1.2257868072417	0.000231785143756455	0.0231177182723651
"Zm00001eb138650"	-2.44242607823363	4.03667204256019	0.000234407386177891	0.0232838291837761
"Zm00001eb209940"	-2.74350473486679	1.08889224380802	0.000237268254866528	0.0234721961399668
"Zm00001eb025720"	-2.69787069815961	1.21477009208705	0.00024758752790405	0.0243938869598095
"Zm00001eb421690"	2.39885790233688	5.40702124361911	0.000255667517630002	0.0250884060848538
"Zm00001eb340760"	-3.12242393808168	0.275557019677514	0.000266051973970921	0.0260025736488206
"Zm00001eb388800"	2.65791783445168	1.56805780353467	0.000269907126671389	0.0262738393386997
"Zm00001eb343900"	-2.37624598137662	5.55909683468731	0.000283149282611517	0.027453071480613
"Zm00001eb253650"	-3.44579244730827	-0.191387489835567	0.000293195963031188	0.0279812429659882
"Zm00001eb428240"	-3.44579244730827	-0.191387489835567	0.000293195963031188	0.0279812429659882
"Zm00001eb240460"	-3.44579244730827	-0.191387489835567	0.000293195963031188	0.0279812429659882
"Zm00001eb353720"	3.32554349790913	-0.175574909378853	0.000293195963031188	0.0279812429659882
"Zm00001eb008920"	-2.37054001022824	5.36871976724117	0.000296395990466672	0.028176143843738
"Zm00001eb311160"	2.80691959175442	0.734738545299457	0.000300652292805335	0.0283747253353989
"Zm00001eb236640"	-2.52827642298978	2.23376657856587	0.000300816861297375	0.0283747253353989
"Zm00001eb056340"	2.36657379677924	4.94814327672608	0.000309847227727346	0.0291136761929447
"Zm00001eb091110"	3.19602204558381	0.00572943194781247	0.000313630127276407	0.0293557799130717
"Zm00001eb063420"	-2.45719888709656	2.71676504783757	0.000315124671974155	0.0293826590695902
"Zm00001eb016870"	3.51570545713232	-0.383116546001799	0.000317778420200153	0.0295170062366065
"Zm00001eb124960"	-2.37024774900104	4.48139159836523	0.000322881622477852	0.02987698541681
"Zm00001eb189510"	2.3518150495317	5.4200001073687	0.000325342225779847	0.0299906379037059
"Zm00001eb041010"	3.07584032152341	0.144907843341212	0.00032846562125337	0.0301599449561964
"Zm00001eb340640"	-2.88794538560205	0.692200485599821	0.000329657518012337	0.0301599449561964
"Zm00001eb406950"	2.34026703241682	5.42861222595172	0.000345579046606284	0.0314981710794402
"Zm00001eb245520"	-2.39909459117706	3.23220698496244	0.00034861475808886	0.0316563013166063
"Zm00001eb242480"	-2.54069185216059	1.80113633223076	0.000354610499512251	0.0319317998755064
"Zm00001eb049790"	-2.35771522027831	4.25586385061683	0.000355324115755928	0.0319317998755064
"Zm00001eb054420"	2.43577676122451	2.72591836562696	0.000355585049566989	0.0319317998755064
"Zm00001eb371220"	2.79687409049865	0.596591010349775	0.000358211303313051	0.0320493760199501
"Zm00001eb284560"	-2.81886678966669	0.753612782804099	0.000364397238516069	0.0324834109762896
"Zm00001eb415840"	-3.12682314776878	0.0725545763116434	0.000375739299646232	0.0333722321028858
"Zm00001eb189450"	-2.36548496297341	3.52085825569044	0.00037912325175028	0.0335503398348902
"Zm00001eb337950"	-2.6864516673962	0.75291770747532	0.000397995823853044	0.0349695912939675
"Zm00001eb245380"	2.73079627321323	1.00163704995488	0.000398034877894026	0.0349695912939675
"Zm00001eb162710"	2.31513627430901	4.55857071063053	0.00042175489384162	0.0369202413544232
"Zm00001eb221650"	2.50175295799756	1.77527218242007	0.000424339045290247	0.0370133154343493
"Zm00001eb313700"	-2.30138723983846	5.05997923519428	0.000436541592320929	0.0379417006811505
"Zm00001eb404120"	-2.54759308063933	1.36981397477908	0.000443148483839914	0.0383788665577514
"Zm00001eb167090"	2.41857215240821	2.20903993020993	0.000449779702281462	0.0388150313288002
"Zm00001eb022710"	-2.27135192554026	9.86185416894047	0.000459136681140668	0.039400508010015
"Zm00001eb119800"	-2.37617804472012	2.82794470649521	0.000461736955919119	0.039400508010015
"Zm00001eb214550"	3.43797434009507	-0.448046612177671	0.000462206971074658	0.039400508010015
"Zm00001eb096400"	-2.60902390748042	0.976045974700726	0.00046338772310599	0.039400508010015
"Zm00001eb332100"	-2.48696094623662	1.75620573705426	0.000464659179769654	0.039400508010015
