A0A1D6IKU0	A0A1D6IKU0_MAIZE	unreviewed		Zea mays (Maize)	Zm00001eb109980			Putative plant SNARE 13				
A0A1D6IPL5	A0A1D6IPL5_MAIZE	unreviewed		Zea mays (Maize)	Zm00001eb112080			Uncharacterized protein				
A0A1D6IPL6	A0A1D6IPL6_MAIZE	unreviewed		Zea mays (Maize)	Zm00001eb112080			Uncharacterized protein				
A0A1D6IRP0	A0A1D6IRP0_MAIZE	unreviewed		Zea mays (Maize)	Zm00001eb117700			Uncharacterized protein				
A0A1D6IXP5	A0A1D6IXP5_MAIZE	unreviewed		Zea mays (Maize)	Zm00001eb065120			GDSL esterase/lipase EXL3				
A0A1D6IXS3	A0A1D6IXS3_MAIZE	unreviewed		Zea mays (Maize)	Zm00001eb078530			Uncharacterized protein				
A0A1D6IXW4	A0A1D6IXW4_MAIZE	unreviewed		Zea mays (Maize)	Zm00001eb058890			Exocyst complex component SEC15A				
A0A1D6IYL4	A0A1D6IYL4_MAIZE	unreviewed		Zea mays (Maize)	Zm00001eb099220			Potassium transporter 10				
A0A1D6IYL5	A0A1D6IYL5_MAIZE	unreviewed		Zea mays (Maize)	Zm00001eb099220			Potassium transporter 10				
A0A1D6J041	A0A1D6J041_MAIZE	unreviewed		Zea mays (Maize)	Zm00001eb172450			Circadian clock associated2				
A0A1D6J043	A0A1D6J043_MAIZE	unreviewed		Zea mays (Maize)	Zm00001eb172450			Putative MYB DNA-binding domain superfamily protein				
A0A1D6J297	A0A1D6J297_MAIZE	unreviewed		Zea mays (Maize)	Zm00001eb166920			Retrotransposon-like protein				
A0A1D6J4L4	A0A1D6J4L4_MAIZE	unreviewed		Zea mays (Maize)	Zm00001eb039790			Uncharacterized protein				
A0A1D6J6D6	A0A1D6J6D6_MAIZE	unreviewed		Zea mays (Maize)	Zm00001eb032430			Uncharacterized protein				
A0A1D6J7N1	A0A1D6J7N1_MAIZE	unreviewed		Zea mays (Maize)	Zm00001eb168900			Saposin B domain-containing protein				
A0A1D6J7N2	A0A1D6J7N2_MAIZE	unreviewed		Zea mays (Maize)	Zm00001eb168900			Saposin B domain-containing protein				
A0A1D6J891	A0A1D6J891_MAIZE	unreviewed		Zea mays (Maize)	Zm00001eb207730			Putative choline kinase 2				
A0A1D6JAX9	A0A1D6JAX9_MAIZE	unreviewed		Zea mays (Maize)	Zm00001eb078530			Uncharacterized protein				
A0A1D6JAY0	A0A1D6JAY0_MAIZE	unreviewed		Zea mays (Maize)	Zm00001eb078530			Uncharacterized protein				
A0A1D6JD12	A0A1D6JD12_MAIZE	unreviewed		Zea mays (Maize)	Zm00001eb198090			Uncharacterized protein				
A0A1D6JE39	A0A1D6JE39_MAIZE	unreviewed		Zea mays (Maize)	Zm00001eb099220			Potassium transporter 10				
A0A1D6JE49	A0A1D6JE49_MAIZE	unreviewed		Zea mays (Maize)	Zm00001eb099220			Potassium transporter 10				
A0A1D6JJ83	A0A1D6JJ83_MAIZE	unreviewed		Zea mays (Maize)	Zm00001eb000070			Uncharacterized protein				
A0A1D6JN18	A0A1D6JN18_MAIZE	unreviewed		Zea mays (Maize)	Zm00001eb015370			Exocyst complex component SEC5A				
A0A1D6JN48	A0A1D6JN48_MAIZE	unreviewed		Zea mays (Maize)	Zm00001eb002910			Uncharacterized protein				
A0A1D6JPJ3	A0A1D6JPJ3_MAIZE	unreviewed		Zea mays (Maize)	Zm00001eb168300			Uncharacterized protein				
A0A1D6JPK7	A0A1D6JPK7_MAIZE	unreviewed		Zea mays (Maize)	Zm00001eb168300			Uncharacterized protein				
A0A1D6JPM7	A0A1D6JPM7_MAIZE	unreviewed		Zea mays (Maize)	Zm00001eb004890			Uncharacterized protein				
A0A1D6JPM8	A0A1D6JPM8_MAIZE	unreviewed		Zea mays (Maize)	Zm00001eb004890			Uncharacterized protein				
A0A1D6JPN0	A0A1D6JPN0_MAIZE	unreviewed		Zea mays (Maize)	Zm00001eb004900			Uncharacterized protein				
A0A1D6JQ67	A0A1D6JQ67_MAIZE	unreviewed	103631780	Zea mays (Maize)	Zm00001eb005580	103631780		Cystatin domain-containing protein				
A0A1D6JR34	A0A1D6JR34_MAIZE	unreviewed		Zea mays (Maize)	Zm00001eb006600			Cullin-associated NEDD8-dissociated protein 1				
A0A1D6JRH1	A0A1D6JRH1_MAIZE	unreviewed		Zea mays (Maize)	Zm00001eb007100			Uncharacterized protein				
A0A1D6JRU0	A0A1D6JRU0_MAIZE	unreviewed		Zea mays (Maize)	Zm00001eb007550			Tetratricopeptide repeat-like superfamily protein				
A0A1D6JS31	A0A1D6JS31_MAIZE	unreviewed	103632224	Zea mays (Maize)	Zm00001eb007740	103632224		Glycosyl hydrolase family 10 protein				
A0A1D6JSC3	A0A1D6JSC3_MAIZE	unreviewed		Zea mays (Maize)	Zm00001eb008030			Noc2p family				
A0A1D6JSD0	A0A1D6JSD0_MAIZE	unreviewed		Zea mays (Maize)	Zm00001eb008030			Noc2p family				
A0A1D6JSE6	A0A1D6JSE6_MAIZE	unreviewed	100274325	Zea mays (Maize)	Zm00001eb008080	100274325		Putative polyol transporter 1				
A0A1D6JSE7	A0A1D6JSE7_MAIZE	unreviewed		Zea mays (Maize)	Zm00001eb008080			Putative polyol transporter 1				
A0A1D6JSH2	A0A1D6JSH2_MAIZE	unreviewed	103632470	Zea mays (Maize)	Zm00001eb008180	103632470		Aminotransferase ALD1				
A0A1D6JSH4	A0A1D6JSH4_MAIZE	unreviewed		Zea mays (Maize)	Zm00001eb046090			Uncharacterized protein				
A0A1D6JSH5	A0A1D6JSH5_MAIZE	unreviewed		Zea mays (Maize)	Zm00001eb046090			Uncharacterized protein				
A0A1D6JSH6	A0A1D6JSH6_MAIZE	unreviewed		Zea mays (Maize)	Zm00001eb030360			Uncharacterized protein				
A0A1D6JTL7	A0A1D6JTL7_MAIZE	unreviewed		Zea mays (Maize)	Zm00001eb009040			Uncharacterized protein				
A0A1D6JX22	A0A1D6JX22_MAIZE	unreviewed		Zea mays (Maize)	Zm00001eb191880			Uncharacterized protein				
A0A1D6JXD6	A0A1D6JXD6_MAIZE	unreviewed		Zea mays (Maize)	Zm00001eb011820			Maternal effect embryo arrest 59				
A0A1D6JXE7	A0A1D6JXE7_MAIZE	unreviewed		Zea mays (Maize)	Zm00001eb011850			EIN3-binding F-box protein 1				
A0A1D6JXL7	A0A1D6JXL7_MAIZE	unreviewed		Zea mays (Maize)	Zm00001eb011990			Myosin heavy chain-related				
A0A1D6JXL8	A0A1D6JXL8_MAIZE	unreviewed		Zea mays (Maize)	Zm00001eb011990			Myosin heavy chain-related				
A0A1D6JXL9	A0A1D6JXL9_MAIZE	unreviewed		Zea mays (Maize)	Zm00001eb011990			Myosin heavy chain-related				
A0A1D6JXM0	A0A1D6JXM0_MAIZE	unreviewed		Zea mays (Maize)	Zm00001eb011990			Myosin heavy chain-related				
A0A1D6JXM2	A0A1D6JXM2_MAIZE	unreviewed		Zea mays (Maize)	Zm00001eb011990			Myosin heavy chain-related				
A0A1D6JXN0	A0A1D6JXN0_MAIZE	unreviewed		Zea mays (Maize)	Zm00001eb011990			Myosin heavy chain-related				
A0A1D6JXN2	A0A1D6JXN2_MAIZE	unreviewed		Zea mays (Maize)	Zm00001eb011990			Myosin heavy chain-related				
A0A1D6JY51	A0A1D6JY51_MAIZE	unreviewed		Zea mays (Maize)	Zm00001eb099730			HAT dimerization domain-containing protein / transposase-related				
A0A1D6JYN0	A0A1D6JYN0_MAIZE	unreviewed		Zea mays (Maize)	Zm00001eb012940			Ent-kaurenoic acid oxidase 1				
A0A1D6K089	A0A1D6K089_MAIZE	unreviewed		Zea mays (Maize)	Zm00001eb014550			Outer envelope pore protein 16-2 chloroplastic				
A0A1D6K091	A0A1D6K091_MAIZE	unreviewed		Zea mays (Maize)	Zm00001eb014550			Outer envelope pore protein 16-2 chloroplastic				
A0A1D6K092	A0A1D6K092_MAIZE	unreviewed		Zea mays (Maize)	Zm00001eb014550			Outer envelope pore protein 16-2 chloroplastic				
A0A1D6K154	A0A1D6K154_MAIZE	unreviewed		Zea mays (Maize)	Zm00001eb015370			MADS box interactor-like				
A0A1D6K1T6	A0A1D6K1T6_MAIZE	unreviewed	103634611	Zea mays (Maize)	Zm00001eb015770	103634611		"Phosphoglycerate mutase (2,3-diphosphoglycerate-independent) (EC 5.4.2.12)"				
A0A1D6K1V4	A0A1D6K1V4_MAIZE	unreviewed		Zea mays (Maize)	Zm00001eb015860			Hydroxyacylglutathione hydrolase cytoplasmic				
A0A1D6K1V6	A0A1D6K1V6_MAIZE	unreviewed		Zea mays (Maize)	Zm00001eb015860			Hydroxyacylglutathione hydrolase cytoplasmic				
A0A1D6K2C6	A0A1D6K2C6_MAIZE	unreviewed		Zea mays (Maize)	Zm00001eb016230			Alanine--glyoxylate aminotransferase1				
A0A1D6K341	A0A1D6K341_MAIZE	unreviewed		Zea mays (Maize)	Zm00001eb016860			DNA mismatch repair protein MSH2				
A0A1D6K3D3	A0A1D6K3D3_MAIZE	unreviewed		Zea mays (Maize)	Zm00001eb017030			Cytochrome P450 family 81 subfamily D polypeptide 8				
A0A1D6K3T9	A0A1D6K3T9_MAIZE	unreviewed		Zea mays (Maize)	Zm00001eb017590			Putative low-specificity L-threonine aldolase 1				
A0A1D6K3U0	A0A1D6K3U0_MAIZE	unreviewed		Zea mays (Maize)	Zm00001eb017590			Putative low-specificity L-threonine aldolase 1				
A0A1D6K3U1	A0A1D6K3U1_MAIZE	unreviewed		Zea mays (Maize)	Zm00001eb017590			Putative low-specificity L-threonine aldolase 1				
A0A1D6K3U2	A0A1D6K3U2_MAIZE	unreviewed		Zea mays (Maize)	Zm00001eb017590			Putative low-specificity L-threonine aldolase 1				
A0A1D6K3U8	A0A1D6K3U8_MAIZE	unreviewed		Zea mays (Maize)	Zm00001eb017590			Putative low-specificity L-threonine aldolase 1				
A0A1D6K457	A0A1D6K457_MAIZE	unreviewed	103635519	Zea mays (Maize)	Zm00001eb018040	103635519		Cytochrome P450 CYP709H1				
A0A1D6K4H3	A0A1D6K4H3_MAIZE	unreviewed		Zea mays (Maize)	Zm00001eb018440			Methyltransferase (EC 2.1.1.-)				
A0A1D6K4X8	A0A1D6K4X8_MAIZE	unreviewed		Zea mays (Maize)	Zm00001eb019080			Vesicle transport v-SNARE 12				
A0A1D6K5B6	A0A1D6K5B6_MAIZE	unreviewed		Zea mays (Maize)	Zm00001eb019480			3beta-hydroxysteroid-dehydrogenase/decarboxylase isoform 2				
A0A1D6K5B7	A0A1D6K5B7_MAIZE	unreviewed		Zea mays (Maize)	Zm00001eb019480			3beta-hydroxysteroid-dehydrogenase/decarboxylase isoform 2				
A0A1D6K5H3	A0A1D6K5H3_MAIZE	unreviewed		Zea mays (Maize)	Zm00001eb019760			Uncharacterized protein				
A0A1D6K5L5	A0A1D6K5L5_MAIZE	unreviewed		Zea mays (Maize)	Zm00001eb019880			Uncharacterized protein				
A0A1D6K5N1	A0A1D6K5N1_MAIZE	unreviewed		Zea mays (Maize)	Zm00001eb019980			Eukaryotic translation initiation factor 3 subunit E				
A0A1D6K5Q3	A0A1D6K5Q3_MAIZE	unreviewed		Zea mays (Maize)	Zm00001eb020070			Alpha-humulene/(-)-(E)-beta-caryophyllene synthase				
A0A1D6K5U4	A0A1D6K5U4_MAIZE	unreviewed		Zea mays (Maize)	Zm00001eb020240			WAT1-related protein				
A0A1D6K5U5	A0A1D6K5U5_MAIZE	unreviewed		Zea mays (Maize)	Zm00001eb020240			WAT1-related protein				
A0A1D6K716	A0A1D6K716_MAIZE	unreviewed	103637226	Zea mays (Maize)	Zm00001eb021470	103637226		Peptidoglycan-binding LysM domain-containing protein				
A0A1D6K718	A0A1D6K718_MAIZE	unreviewed		Zea mays (Maize)	Zm00001eb021500			Irregular pollen exine1				
A0A1D6K767	A0A1D6K767_MAIZE	unreviewed		Zea mays (Maize)	Zm00001eb099740			Ubiquitin carrier protein 7				
A0A1D6K7B8	A0A1D6K7B8_MAIZE	unreviewed		Zea mays (Maize)	Zm00001eb099750			H(+)-exporting diphosphatase (EC 7.1.3.1)				
A0A1D6K7M8	A0A1D6K7M8_MAIZE	unreviewed		Zea mays (Maize)	Zm00001eb008080			Hexose transporter				
A0A1D6K7V7	A0A1D6K7V7_MAIZE	unreviewed		Zea mays (Maize)	Zm00001eb022640			Uncharacterized protein				
A0A1D6K803	A0A1D6K803_MAIZE	unreviewed		Zea mays (Maize)	Zm00001eb022810			E3 ubiquitin ligase (RING-type E3 ubiquitin transferase) (Serine/threonine-protein kinase)				
A0A1D6K828	A0A1D6K828_MAIZE	unreviewed	103637625	Zea mays (Maize)	Zm00001eb022890	103637625		Divalent ion symporter				
A0A1D6K8H9	A0A1D6K8H9_MAIZE	unreviewed		Zea mays (Maize)	Zm00001eb089370			Alpha/beta-Hydrolases superfamily protein				
A0A1D6K8I2	A0A1D6K8I2_MAIZE	unreviewed		Zea mays (Maize)	Zm00001eb089370			Alpha/beta-Hydrolases superfamily protein				
A0A1D6KBL0	A0A1D6KBL0_MAIZE	unreviewed		Zea mays (Maize)	Zm00001eb026240			Putative alpha-mannosidase				
A0A1D6KBQ1	A0A1D6KBQ1_MAIZE	unreviewed		Zea mays (Maize)	Zm00001eb026240			Putative alpha-mannosidase				
A0A1D6KBQ7	A0A1D6KBQ7_MAIZE	unreviewed		Zea mays (Maize)	Zm00001eb026240			Putative alpha-mannosidase				
A0A1D6KCE1	A0A1D6KCE1_MAIZE	unreviewed		Zea mays (Maize)	Zm00001eb027080			Dihydrofolate reductase (EC 1.5.1.3)				
A0A1D6KCW0	A0A1D6KCW0_MAIZE	unreviewed		Zea mays (Maize)	Zm00001eb027900			Spermidine hydroxycinnamoyl transferase				
A0A1D6KCW1	A0A1D6KCW1_MAIZE	unreviewed	103639152	Zea mays (Maize)	Zm00001eb027900	103639152		Hydroxycinnamoyltransferase4				
A0A1D6KDC2	A0A1D6KDC2_MAIZE	unreviewed		Zea mays (Maize)	Zm00001eb028620			Uncharacterized protein				
A0A1D6KE93	A0A1D6KE93_MAIZE	unreviewed	100285685	Zea mays (Maize)	Zm00001eb029530	100285685		Purple acid phosphatase (EC 3.1.3.2)				
A0A1D6KE94	A0A1D6KE94_MAIZE	unreviewed	100285685	Zea mays (Maize)	Zm00001eb029530	100285685		Purple acid phosphatase (EC 3.1.3.2)				
A0A1D6KEL8	A0A1D6KEL8_MAIZE	unreviewed	103640483	Zea mays (Maize)	Zm00001eb029940	103640483		Lipid transfer protein				
A0A1D6KET0	A0A1D6KET0_MAIZE	unreviewed		Zea mays (Maize)	Zm00001eb030360			Uncharacterized protein				
A0A1D6KF46	A0A1D6KF46_MAIZE	unreviewed		Zea mays (Maize)	Zm00001eb030670			Uncharacterized protein				
A0A1D6KFI0	A0A1D6KFI0_MAIZE	unreviewed		Zea mays (Maize)	Zm00001eb031210			Basic leucine zipper 25				
A0A1D6KFI2	A0A1D6KFI2_MAIZE	unreviewed		Zea mays (Maize)	Zm00001eb031210			Basic leucine zipper 25				
A0A1D6KFI3	A0A1D6KFI3_MAIZE	unreviewed		Zea mays (Maize)	Zm00001eb031210			Basic leucine zipper 25				
A0A1D6KFI5	A0A1D6KFI5_MAIZE	unreviewed	100275351	Zea mays (Maize)	Zm00001eb031210	100275351		Basic leucine zipper 25				
A0A1D6KFI7	A0A1D6KFI7_MAIZE	unreviewed		Zea mays (Maize)	Zm00001eb031210			Basic leucine zipper 25				
A0A1D6KFI8	A0A1D6KFI8_MAIZE	unreviewed		Zea mays (Maize)	Zm00001eb031210			Basic leucine zipper 25				
A0A1D6KFJ0	A0A1D6KFJ0_MAIZE	unreviewed		Zea mays (Maize)	Zm00001eb031210			Basic leucine zipper 25				
A0A1D6KGG0	A0A1D6KGG0_MAIZE	unreviewed		Zea mays (Maize)	Zm00001eb032040			Mitochondrial ribosomal protein L27				
A0A1D6KGM0	A0A1D6KGM0_MAIZE	unreviewed	103640631	Zea mays (Maize)	Zm00001eb032280	103640631		Cysteine dioxygenase (EC 1.13.11.20)				
A0A1D6KGM1	A0A1D6KGM1_MAIZE	unreviewed		Zea mays (Maize)	Zm00001eb032280			"Cupin, RmlC-type"				
A0A1D6KGQ1	A0A1D6KGQ1_MAIZE	unreviewed		Zea mays (Maize)	Zm00001eb032480			Uncharacterized protein				
A0A1D6KHL6	A0A1D6KHL6_MAIZE	unreviewed		Zea mays (Maize)	Zm00001eb033400			Monofunctional riboflavin biosynthesis protein RIBA 3 chloroplastic				
A0A1D6KI51	A0A1D6KI51_MAIZE	unreviewed		Zea mays (Maize)	Zm00001eb033930			RAFTIN1a protein				
A0A1D6KIE5	A0A1D6KIE5_MAIZE	unreviewed	103641577	Zea mays (Maize)	Zm00001eb034240	103641577		Dirigent protein				
A0A1D6KIE6	A0A1D6KIE6_MAIZE	unreviewed		Zea mays (Maize)	Zm00001eb034240			Dirigent protein				
A0A1D6KIF9	A0A1D6KIF9_MAIZE	unreviewed		Zea mays (Maize)	Zm00001eb034410			S-locus lectin kinase family protein				
A0A1D6KIG7	A0A1D6KIG7_MAIZE	unreviewed		Zea mays (Maize)	Zm00001eb044850			Uncharacterized protein				
A0A1D6KIH3	A0A1D6KIH3_MAIZE	unreviewed	103641763	Zea mays (Maize)	Zm00001eb034410	103641763		Receptor-like serine/threonine-protein kinase (EC 2.7.11.1)				
A0A1D6KJ91	A0A1D6KJ91_MAIZE	unreviewed	100272506	Zea mays (Maize)	Zm00001eb035520	100272506		Myb_DNA-bind_3 domain-containing protein				
A0A1D6KJ92	A0A1D6KJ92_MAIZE	unreviewed		Zea mays (Maize)	Zm00001eb035520			Uncharacterized protein				
A0A1D6KJ99	A0A1D6KJ99_MAIZE	unreviewed		Zea mays (Maize)	Zm00001eb168900			Uncharacterized protein				
A0A1D6KJA4	A0A1D6KJA4_MAIZE	unreviewed		Zea mays (Maize)	Zm00001eb035600			Uncharacterized protein				
A0A1D6KJA5	A0A1D6KJA5_MAIZE	unreviewed		Zea mays (Maize)	Zm00001eb076510			Carboxypeptidase SOL1				
A0A1D6KJA6	A0A1D6KJA6_MAIZE	unreviewed		Zea mays (Maize)	Zm00001eb076510			Carboxypeptidase SOL1				
A0A1D6KK86	A0A1D6KK86_MAIZE	unreviewed		Zea mays (Maize)	Zm00001eb036780			ACR4				
A0A1D6KKS3	A0A1D6KKS3_MAIZE	unreviewed		Zea mays (Maize)	Zm00001eb037290			Putative transcription factor PosF21				
A0A1D6KL39	A0A1D6KL39_MAIZE	unreviewed		Zea mays (Maize)	Zm00001eb037580			GDSL-like lipase/acylhydrolase				
A0A1D6KL41	A0A1D6KL41_MAIZE	unreviewed		Zea mays (Maize)	Zm00001eb037600			Heat shock factor protein 7				
A0A1D6KL47	A0A1D6KL47_MAIZE	unreviewed		Zea mays (Maize)	Zm00001eb037660			40S ribosomal protein S4-3				
A0A1D6KLY4	A0A1D6KLY4_MAIZE	unreviewed		Zea mays (Maize)	Zm00001eb038690			Exocyst complex component EXO84C				
A0A1D6KM88	A0A1D6KM88_MAIZE	unreviewed		Zea mays (Maize)	Zm00001eb004890			Transcription initiation factor TFIID subunit 4b				
A0A1D6KM98	A0A1D6KM98_MAIZE	unreviewed		Zea mays (Maize)	Zm00001eb168300			Transcription initiation factor TFIID subunit 4b				
A0A1D6KM99	A0A1D6KM99_MAIZE	unreviewed		Zea mays (Maize)	Zm00001eb168300			Transcription initiation factor TFIID subunit 4b				
A0A1D6KMA4	A0A1D6KMA4_MAIZE	unreviewed		Zea mays (Maize)	Zm00001eb004890			Transcription initiation factor TFIID subunit 4b				
A0A1D6KMA5	A0A1D6KMA5_MAIZE	unreviewed		Zea mays (Maize)	Zm00001eb004890			Transcription initiation factor TFIID subunit 4b				
A0A1D6KMB6	A0A1D6KMB6_MAIZE	unreviewed		Zea mays (Maize)	Zm00001eb004890			Transcription initiation factor TFIID subunit 4b				
A0A1D6KMK3	A0A1D6KMK3_MAIZE	unreviewed		Zea mays (Maize)	Zm00001eb039440			Uncharacterized protein				
A0A1D6KMK4	A0A1D6KMK4_MAIZE	unreviewed	103643191	Zea mays (Maize)	Zm00001eb039440	103643191		Uncharacterized protein				
A0A1D6KMN0	A0A1D6KMN0_MAIZE	unreviewed		Zea mays (Maize)	Zm00001eb039440			Uncharacterized protein				
A0A1D6KMN4	A0A1D6KMN4_MAIZE	unreviewed		Zea mays (Maize)	Zm00001eb039440			Uncharacterized protein				
A0A1D6KMU8	A0A1D6KMU8_MAIZE	unreviewed	103643204	Zea mays (Maize)	Zm00001eb039750	103643204		Zinc finger protein 2				
A0A1D6KMW4	A0A1D6KMW4_MAIZE	unreviewed		Zea mays (Maize)	Zm00001eb039790			Uncharacterized protein				
A0A1D6KNC7	A0A1D6KNC7_MAIZE	unreviewed		Zea mays (Maize)	Zm00001eb040440			Uncharacterized protein				
A0A1D6KNE9	A0A1D6KNE9_MAIZE	unreviewed		Zea mays (Maize)	Zm00001eb040580			Chaperone DnaJ-domain superfamily protein				
A0A1D6KP80	A0A1D6KP80_MAIZE	unreviewed		Zea mays (Maize)	Zm00001eb041680			Uncharacterized protein				
A0A1D6KP85	A0A1D6KP85_MAIZE	unreviewed		Zea mays (Maize)	Zm00001eb041680			Uncharacterized protein				
A0A1D6KP89	A0A1D6KP89_MAIZE	unreviewed		Zea mays (Maize)	Zm00001eb041680			Gamma-glutamylcyclotransferase (EC 4.3.2.9)				
A0A1D6KP92	A0A1D6KP92_MAIZE	unreviewed		Zea mays (Maize)	Zm00001eb041680			Uncharacterized protein				
A0A1D6KP93	A0A1D6KP93_MAIZE	unreviewed		Zea mays (Maize)	Zm00001eb041680			Uncharacterized protein				
A0A1D6KPB0	A0A1D6KPB0_MAIZE	unreviewed		Zea mays (Maize)	Zm00001eb102070			UDP-glycosyltransferase 85A7				
A0A1D6KR41	A0A1D6KR41_MAIZE	unreviewed	103645327	Zea mays (Maize)	Zm00001eb043820	103645327		HR-like lesion-inducing protein-related				
A0A1D6KRA8	A0A1D6KRA8_MAIZE	unreviewed		Zea mays (Maize)	Zm00001eb044100			Transmembrane ascorbate ferrireductase 1				
A0A1D6KRA9	A0A1D6KRA9_MAIZE	unreviewed	100216802	Zea mays (Maize)	Zm00001eb044100	100216802		Transmembrane ascorbate ferrireductase 1				
A0A1D6KRB0	A0A1D6KRB0_MAIZE	unreviewed		Zea mays (Maize)	Zm00001eb044100			Transmembrane ascorbate ferrireductase 1				
A0A1D6KRC7	A0A1D6KRC7_MAIZE	unreviewed		Zea mays (Maize)	Zm00001eb044160			Uncharacterized protein				
A0A1D6KRG3	A0A1D6KRG3_MAIZE	unreviewed	103643394	Zea mays (Maize)	Zm00001eb044280	103643394		Phosphatidylinositol 4-phosphate 5-kinase (EC 2.7.1.68)				
A0A1D6KRP4	A0A1D6KRP4_MAIZE	unreviewed		Zea mays (Maize)	Zm00001eb044510			Evolutionarily conserved C-terminal region 2				
A0A1D6KS89	A0A1D6KS89_MAIZE	unreviewed		Zea mays (Maize)	Zm00001eb044850			Rep_fac-A_C domain-containing protein				
A0A1D6KS90	A0A1D6KS90_MAIZE	unreviewed		Zea mays (Maize)	Zm00001eb044850			Uncharacterized protein				
A0A1D6KSC7	A0A1D6KSC7_MAIZE	unreviewed	103643419	Zea mays (Maize)	Zm00001eb044990	103643419		Ripening-related protein 3				
A0A1D6KT08	A0A1D6KT08_MAIZE	unreviewed		Zea mays (Maize)	Zm00001eb045750			MATH domain containing protein				
A0A1D6KTN4	A0A1D6KTN4_MAIZE	unreviewed		Zea mays (Maize)	Zm00001eb046090			Uncharacterized protein				
A0A1D6KTN5	A0A1D6KTN5_MAIZE	unreviewed		Zea mays (Maize)	Zm00001eb046090			Uncharacterized protein				
A0A1D6KTN6	A0A1D6KTN6_MAIZE	unreviewed		Zea mays (Maize)	Zm00001eb030360			Uncharacterized protein				
A0A1D6KTN7	A0A1D6KTN7_MAIZE	unreviewed		Zea mays (Maize)	Zm00001eb046090			Uncharacterized protein				
A0A1D6KU46	A0A1D6KU46_MAIZE	unreviewed		Zea mays (Maize)	Zm00001eb046720			Uncharacterized protein				
A0A1D6KU93	A0A1D6KU93_MAIZE	unreviewed		Zea mays (Maize)	Zm00001eb051760			Putative dual specificity protein phosphatase DSP8				
A0A1D6KUA5	A0A1D6KUA5_MAIZE	unreviewed		Zea mays (Maize)	Zm00001eb022890			Citrate transporter family protein				
A0A1D6KUT7	A0A1D6KUT7_MAIZE	unreviewed		Zea mays (Maize)	Zm00001eb047650			Cellulose synthase-like protein D3				
A0A1D6KUV0	A0A1D6KUV0_MAIZE	unreviewed		Zea mays (Maize)	Zm00001eb047740			Uncharacterized protein				
A0A1D6KV42	A0A1D6KV42_MAIZE	unreviewed		Zea mays (Maize)	Zm00001eb116790			Uncharacterized protein				
A0A1D6KVQ3	A0A1D6KVQ3_MAIZE	unreviewed		Zea mays (Maize)	Zm00001eb048370			DOF40 C2C2-DOF type transcription factor				
A0A1D6KXF9	A0A1D6KXF9_MAIZE	unreviewed		Zea mays (Maize)	Zm00001eb050970			Phenylalanine ammonia-lyase (EC 4.3.1.24)				
A0A1D6KXL9	A0A1D6KXL9_MAIZE	unreviewed		Zea mays (Maize)	Zm00001eb051280			Outer arm dynein light chain 1 protein				
A0A1D6KXP1	A0A1D6KXP1_MAIZE	unreviewed		Zea mays (Maize)	Zm00001eb051340			B3 domain-containing protein				
A0A1D6KXR3	A0A1D6KXR3_MAIZE	unreviewed		Zea mays (Maize)	Zm00001eb051100			Uncharacterized protein				
A0A1D6KXZ8	A0A1D6KXZ8_MAIZE	unreviewed		Zea mays (Maize)	Zm00001eb051760			Gamma-glutamylcyclotransferase (EC 4.3.2.9)				
A0A1D6KXZ9	A0A1D6KXZ9_MAIZE	unreviewed		Zea mays (Maize)	Zm00001eb051760			Gamma-glutamylcyclotransferase (EC 4.3.2.9)				
A0A1D6KYR1	A0A1D6KYR1_MAIZE	unreviewed		Zea mays (Maize)	Zm00001eb051940			Uncharacterized protein				
A0A1D6KZD9	A0A1D6KZD9_MAIZE	unreviewed		Zea mays (Maize)	Zm00001eb053000			Uncharacterized protein				
A0A1D6KZF4	A0A1D6KZF4_MAIZE	unreviewed		Zea mays (Maize)	Zm00001eb053150			Spermidine hydroxycinnamoyl transferase				
A0A1D6L1R1	A0A1D6L1R1_MAIZE	unreviewed		Zea mays (Maize)	Zm00001eb054810			Zinc finger protein CONSTANS-LIKE 7 (Fragment)				
A0A1D6L2A0	A0A1D6L2A0_MAIZE	unreviewed	100283104	Zea mays (Maize)	Zm00001eb055380	100283104		Cortical cell-delineating protein				
A0A1D6L2P1	A0A1D6L2P1_MAIZE	unreviewed		Zea mays (Maize)	Zm00001eb055630			Uncharacterized protein				
A0A1D6L2P2	A0A1D6L2P2_MAIZE	unreviewed		Zea mays (Maize)	Zm00001eb055630			Uncharacterized protein				
A0A1D6L312	A0A1D6L312_MAIZE	unreviewed		Zea mays (Maize)	Zm00001eb056010			"Peptidase, M50 family"				
A0A1D6L313	A0A1D6L313_MAIZE	unreviewed		Zea mays (Maize)	Zm00001eb056010			"Peptidase, M50 family"				
A0A1D6L335	A0A1D6L335_MAIZE	unreviewed	103645593	Zea mays (Maize)	Zm00001eb056110	103645593		Uncharacterized protein				
A0A1D6L3M5	A0A1D6L3M5_MAIZE	unreviewed		Zea mays (Maize)	Zm00001eb117200			Helix-loop-helix DNA-binding domain containing protein				
A0A1D6L4K5	A0A1D6L4K5_MAIZE	unreviewed		Zea mays (Maize)	Zm00001eb057310			Actin-depolymerizing factor 6				
A0A1D6L5F7	A0A1D6L5F7_MAIZE	unreviewed		Zea mays (Maize)	Zm00001eb057930			OsWRKY4 family protein				
