Zm00001eb000010	193
Zm00001eb000020	1637
Zm00001eb000050	0
Zm00001eb000060	131
Zm00001eb000070	3
Zm00001eb000080	294
Zm00001eb000100	0
Zm00001eb000110	0
Zm00001eb000120	1
Zm00001eb000140	18
Zm00001eb000150	0
Zm00001eb000170	250
Zm00001eb000180	0
Zm00001eb000190	751
Zm00001eb000200	0
Zm00001eb000210	320
Zm00001eb000220	909
Zm00001eb000230	331
Zm00001eb000240	58
Zm00001eb000250	0
Zm00001eb000270	115
Zm00001eb000290	0
Zm00001eb000300	78
Zm00001eb000310	84
Zm00001eb000320	1570
Zm00001eb000330	53
Zm00001eb000340	4610
Zm00001eb000360	0
Zm00001eb000370	1737
Zm00001eb000380	216
Zm00001eb000390	35
Zm00001eb000400	4
Zm00001eb000410	0
Zm00001eb000420	163
Zm00001eb000430	0
Zm00001eb000440	0
Zm00001eb000450	9601
Zm00001eb000460	0
Zm00001eb000470	0
Zm00001eb000480	5582
Zm00001eb000490	2713
Zm00001eb000500	91
Zm00001eb000510	70
Zm00001eb000520	1283
Zm00001eb000530	0
Zm00001eb000540	12
Zm00001eb000550	489
Zm00001eb000560	0
Zm00001eb000570	42
Zm00001eb000580	80
Zm00001eb000590	1816
Zm00001eb000600	179
Zm00001eb000620	656
Zm00001eb000630	0
Zm00001eb000640	68
Zm00001eb000650	70
Zm00001eb000660	656
Zm00001eb000670	966
Zm00001eb000680	30
Zm00001eb000690	1456
Zm00001eb000700	1257
Zm00001eb000710	284
Zm00001eb000720	73
Zm00001eb000740	132
Zm00001eb000750	29
Zm00001eb000760	0
Zm00001eb000770	1003
Zm00001eb000780	1320
Zm00001eb000790	110
Zm00001eb000800	1189
Zm00001eb000810	0
Zm00001eb000820	340
Zm00001eb000830	1
Zm00001eb000840	322
Zm00001eb000850	571
Zm00001eb000860	1933
Zm00001eb000870	2100
Zm00001eb000880	1350
Zm00001eb000890	379
Zm00001eb000900	107
Zm00001eb000910	309
Zm00001eb000920	1289
Zm00001eb000930	79
Zm00001eb000940	0
Zm00001eb000960	25
Zm00001eb000970	1639
Zm00001eb000980	440
Zm00001eb000990	543
Zm00001eb001000	515
Zm00001eb001010	213
Zm00001eb001020	37
Zm00001eb001030	0
Zm00001eb001040	1170
Zm00001eb001050	371
Zm00001eb001060	20
Zm00001eb001070	417
Zm00001eb001090	37
Zm00001eb001100	0
Zm00001eb001110	1311
Zm00001eb001120	25
Zm00001eb001130	224
Zm00001eb001140	41
Zm00001eb001150	0
Zm00001eb001160	4
Zm00001eb001170	46
Zm00001eb001180	29
Zm00001eb001190	110
Zm00001eb001200	251
Zm00001eb001210	1
Zm00001eb001220	350
Zm00001eb001230	2
Zm00001eb001240	446
Zm00001eb001250	5
Zm00001eb001260	2156
Zm00001eb001270	933
Zm00001eb001280	63
Zm00001eb001290	145
Zm00001eb001300	0
Zm00001eb001310	0
Zm00001eb001320	0
Zm00001eb001330	0
Zm00001eb001340	632
Zm00001eb001350	209
Zm00001eb001360	522
Zm00001eb001370	26
Zm00001eb001400	5057
Zm00001eb001410	7
Zm00001eb001420	0
Zm00001eb001430	6677
Zm00001eb001440	77
Zm00001eb001460	2004
Zm00001eb001470	206
Zm00001eb001480	0
Zm00001eb001490	29
Zm00001eb001500	84
Zm00001eb001510	393
Zm00001eb001520	28
Zm00001eb001530	671
Zm00001eb001550	88
Zm00001eb001560	1753
Zm00001eb001570	692
Zm00001eb001580	0
Zm00001eb001590	32
Zm00001eb001600	16
Zm00001eb001610	0
Zm00001eb001620	0
Zm00001eb001630	209
Zm00001eb001640	306
Zm00001eb001650	604
Zm00001eb001660	0
Zm00001eb001670	64
Zm00001eb001680	2155
Zm00001eb001690	9
Zm00001eb001700	516
Zm00001eb001710	579
Zm00001eb001720	421
Zm00001eb001740	42
Zm00001eb001760	219
