Zm00001eb000010	320
Zm00001eb000020	1859
Zm00001eb000050	0
Zm00001eb000060	300
Zm00001eb000070	2
Zm00001eb000080	411
Zm00001eb000100	0
Zm00001eb000110	0
Zm00001eb000120	2
Zm00001eb000140	19
Zm00001eb000150	0
Zm00001eb000170	352
Zm00001eb000180	0
Zm00001eb000190	1074
Zm00001eb000200	0
Zm00001eb000210	351
Zm00001eb000220	1089
Zm00001eb000230	587
Zm00001eb000240	63
Zm00001eb000250	0
Zm00001eb000270	166
Zm00001eb000290	0
Zm00001eb000300	99
Zm00001eb000310	105
Zm00001eb000320	2491
Zm00001eb000330	81
Zm00001eb000340	5462
Zm00001eb000360	0
Zm00001eb000370	2463
Zm00001eb000380	1543
Zm00001eb000390	18
Zm00001eb000400	14
Zm00001eb000410	0
Zm00001eb000420	248
Zm00001eb000430	0
Zm00001eb000440	0
Zm00001eb000450	3316
Zm00001eb000460	0
Zm00001eb000470	1
Zm00001eb000480	4090
Zm00001eb000490	3100
Zm00001eb000500	122
Zm00001eb000510	87
Zm00001eb000520	1743
Zm00001eb000530	0
Zm00001eb000540	26
Zm00001eb000550	625
Zm00001eb000560	0
Zm00001eb000570	202
Zm00001eb000580	57
Zm00001eb000590	1936
Zm00001eb000600	126
Zm00001eb000620	717
Zm00001eb000630	0
Zm00001eb000640	73
Zm00001eb000650	91
Zm00001eb000660	337
Zm00001eb000670	1412
Zm00001eb000680	60
Zm00001eb000690	1368
Zm00001eb000700	1363
Zm00001eb000710	331
Zm00001eb000720	123
Zm00001eb000740	189
Zm00001eb000750	42
Zm00001eb000760	2
Zm00001eb000770	1512
Zm00001eb000780	1600
Zm00001eb000790	166
Zm00001eb000800	1328
Zm00001eb000810	0
Zm00001eb000820	383
Zm00001eb000830	0
Zm00001eb000840	234
Zm00001eb000850	1790
Zm00001eb000860	2784
Zm00001eb000870	1883
Zm00001eb000880	970
Zm00001eb000890	580
Zm00001eb000900	132
Zm00001eb000910	478
Zm00001eb000920	1708
Zm00001eb000930	124
Zm00001eb000940	0
Zm00001eb000960	47
Zm00001eb000970	1446
Zm00001eb000980	388
Zm00001eb000990	773
Zm00001eb001000	758
Zm00001eb001010	310
Zm00001eb001020	74
Zm00001eb001030	0
Zm00001eb001040	866
Zm00001eb001050	322
Zm00001eb001060	66
Zm00001eb001070	456
Zm00001eb001090	22
Zm00001eb001100	0
Zm00001eb001110	1279
Zm00001eb001120	171
Zm00001eb001130	217
Zm00001eb001140	102
Zm00001eb001150	0
Zm00001eb001160	5
Zm00001eb001170	49
Zm00001eb001180	26
Zm00001eb001190	173
Zm00001eb001200	451
Zm00001eb001210	0
Zm00001eb001220	227
Zm00001eb001230	5
Zm00001eb001240	599
Zm00001eb001250	0
Zm00001eb001260	1993
Zm00001eb001270	1016
Zm00001eb001280	216
Zm00001eb001290	316
Zm00001eb001300	0
Zm00001eb001310	0
Zm00001eb001320	0
Zm00001eb001330	0
Zm00001eb001340	968
Zm00001eb001350	319
Zm00001eb001360	583
Zm00001eb001370	26
Zm00001eb001400	4487
Zm00001eb001410	3
Zm00001eb001420	0
Zm00001eb001430	8240
Zm00001eb001440	91
Zm00001eb001460	5472
Zm00001eb001470	280
Zm00001eb001480	1
Zm00001eb001490	60
Zm00001eb001500	217
Zm00001eb001510	417
Zm00001eb001520	75
Zm00001eb001530	353
Zm00001eb001550	111
Zm00001eb001560	4583
Zm00001eb001570	753
Zm00001eb001580	0
Zm00001eb001590	60
Zm00001eb001600	26
Zm00001eb001610	0
Zm00001eb001620	0
Zm00001eb001630	333
Zm00001eb001640	634
Zm00001eb001650	576
Zm00001eb001660	0
Zm00001eb001670	107
Zm00001eb001680	2782
Zm00001eb001690	43
Zm00001eb001700	477
Zm00001eb001710	512
Zm00001eb001720	470
Zm00001eb001740	72
Zm00001eb001760	236
Zm00001eb001770	407
Zm00001eb001780	193
Zm00001eb001790	0
Zm00001eb001800	1
Zm00001eb001810	581
Zm00001eb001820	107
Zm00001eb001830	280
Zm00001eb001840	503
Zm00001eb001860	1404
Zm00001eb001870	2398
Zm00001eb001880	1641
Zm00001eb001890	113
Zm00001eb001900	281
Zm00001eb001910	1033
Zm00001eb001920	54
Zm00001eb001940	1952
Zm00001eb001950	1003
Zm00001eb001960	0
Zm00001eb001970	0
Zm00001eb001980	328
Zm00001eb001990	70
Zm00001eb002000	683
Zm00001eb002010	123
Zm00001eb002020	237
Zm00001eb002030	193
Zm00001eb002040	480
Zm00001eb002050	0
Zm00001eb002060	7409
Zm00001eb002070	117
Zm00001eb002080	20
Zm00001eb002090	886
Zm00001eb002100	2335
Zm00001eb002140	0
Zm00001eb002150	14
Zm00001eb002170	618
Zm00001eb002180	1518
Zm00001eb002190	14
Zm00001eb002200	170
Zm00001eb002210	6
Zm00001eb002220	3143
Zm00001eb002240	73
Zm00001eb002250	6
Zm00001eb002260	1765
Zm00001eb002270	1253
Zm00001eb002280	6
Zm00001eb002290	0
Zm00001eb002300	3
Zm00001eb002310	70
Zm00001eb002320	3442
Zm00001eb002330	4
Zm00001eb002340	0
Zm00001eb002350	1
Zm00001eb002360	0
Zm00001eb002370	0
Zm00001eb002380	7
Zm00001eb002390	1423
Zm00001eb002410	0
Zm00001eb002420	1784
Zm00001eb002430	1431
Zm00001eb002440	433
Zm00001eb002450	300
Zm00001eb002460	267
Zm00001eb002470	105
Zm00001eb002480	5
Zm00001eb002490	883
Zm00001eb002510	157
Zm00001eb002520	2962
Zm00001eb002530	1705
Zm00001eb002540	508
Zm00001eb002550	578
Zm00001eb002560	290
Zm00001eb002570	471
Zm00001eb002590	2273
Zm00001eb002600	39
Zm00001eb002610	969
Zm00001eb002620	5678
Zm00001eb002640	3890
Zm00001eb002650	0
Zm00001eb002660	105
Zm00001eb002680	346
Zm00001eb002690	423
Zm00001eb002700	1
Zm00001eb002710	0
Zm00001eb002720	0
Zm00001eb002730	0
Zm00001eb002740	1014
Zm00001eb002750	0
Zm00001eb002760	274
Zm00001eb002770	0
Zm00001eb002780	1715
Zm00001eb002790	1536
Zm00001eb002800	2315
Zm00001eb002810	2044
Zm00001eb002820	567
Zm00001eb002830	487
Zm00001eb002840	0
Zm00001eb002850	0
Zm00001eb002860	0
Zm00001eb002870	121
Zm00001eb002880	2
Zm00001eb002890	1
Zm00001eb002900	0
Zm00001eb002910	1
Zm00001eb002920	206
Zm00001eb002930	57
Zm00001eb002940	338
Zm00001eb002950	492
Zm00001eb002960	3462
Zm00001eb002970	0
Zm00001eb002980	43
Zm00001eb002990	0
Zm00001eb003000	277
Zm00001eb003010	592
Zm00001eb003020	474
Zm00001eb003030	572
Zm00001eb003040	371
Zm00001eb003050	0
Zm00001eb003060	0
Zm00001eb003070	1411
Zm00001eb003080	433
Zm00001eb003090	12
Zm00001eb003100	4
Zm00001eb003110	239
Zm00001eb003120	0
Zm00001eb003130	168
Zm00001eb003140	106
Zm00001eb003150	1
Zm00001eb003160	0
Zm00001eb003170	839
Zm00001eb003180	8805
Zm00001eb003190	451
Zm00001eb003200	66
Zm00001eb003210	16
Zm00001eb003220	0
Zm00001eb003230	0
Zm00001eb003240	1951
Zm00001eb003270	0
Zm00001eb003280	0
Zm00001eb003290	0
Zm00001eb003300	0
Zm00001eb003310	0
Zm00001eb003330	21
Zm00001eb003340	35
Zm00001eb003350	4032
Zm00001eb003360	1632
Zm00001eb003370	1
Zm00001eb003380	2
Zm00001eb003390	0
Zm00001eb003400	1
Zm00001eb003420	3149
Zm00001eb003440	5369
Zm00001eb003450	4
Zm00001eb003460	46
Zm00001eb003470	1425
Zm00001eb003480	874
Zm00001eb003490	3526
Zm00001eb003510	856
Zm00001eb003520	156
Zm00001eb003530	0
Zm00001eb003540	1049
Zm00001eb003550	4175
Zm00001eb003560	3
Zm00001eb003570	75
Zm00001eb003580	539
Zm00001eb003590	0
Zm00001eb003600	17
Zm00001eb003610	13
Zm00001eb003620	77
Zm00001eb003630	95
Zm00001eb003650	1317
Zm00001eb003660	757
Zm00001eb003670	201
Zm00001eb003680	4
Zm00001eb003690	1282
Zm00001eb003700	263
Zm00001eb003710	0
Zm00001eb003720	0
Zm00001eb003730	49483
Zm00001eb003740	0
Zm00001eb003750	296
Zm00001eb003760	690
Zm00001eb003770	0
Zm00001eb003780	146
Zm00001eb003790	0
Zm00001eb003800	3
Zm00001eb003810	1956
Zm00001eb003820	650
Zm00001eb003830	3598
Zm00001eb003840	1149
Zm00001eb003850	101
Zm00001eb003860	28
Zm00001eb003870	124
Zm00001eb003880	828
Zm00001eb003890	602
Zm00001eb003900	169
Zm00001eb003910	129
Zm00001eb003920	27
Zm00001eb003930	5811
Zm00001eb003940	2
Zm00001eb003950	0
Zm00001eb003960	25
Zm00001eb003970	309
Zm00001eb004000	149
Zm00001eb004020	0
Zm00001eb004030	1497
Zm00001eb004040	0
Zm00001eb004050	425
Zm00001eb004060	3
Zm00001eb004070	1
Zm00001eb004080	88
Zm00001eb004090	1492
Zm00001eb004100	0
Zm00001eb004110	0
Zm00001eb004120	1320
Zm00001eb004130	3
Zm00001eb004140	70
Zm00001eb004150	0
Zm00001eb004160	689
Zm00001eb004170	4307
Zm00001eb004180	131
Zm00001eb004190	305
Zm00001eb004200	0
Zm00001eb004210	587
Zm00001eb004220	0
Zm00001eb004230	0
Zm00001eb004240	221
Zm00001eb004250	228
Zm00001eb004260	116
Zm00001eb004280	193
Zm00001eb004290	742
Zm00001eb004300	39
Zm00001eb004310	522
Zm00001eb004320	680
Zm00001eb004330	8
Zm00001eb004340	295
Zm00001eb004350	0
Zm00001eb004360	3
Zm00001eb004370	1586
Zm00001eb004380	0
Zm00001eb004390	0
Zm00001eb004400	1821
Zm00001eb004410	42
Zm00001eb004420	8469
Zm00001eb004430	384
Zm00001eb004440	736
Zm00001eb004450	5
Zm00001eb004460	0
Zm00001eb004470	790
Zm00001eb004480	153
Zm00001eb004490	893
Zm00001eb004500	513
Zm00001eb004510	74
Zm00001eb004530	72
Zm00001eb004540	412
Zm00001eb004550	2870
Zm00001eb004560	46
Zm00001eb004570	129
Zm00001eb004590	270
Zm00001eb004600	29
Zm00001eb004610	0
Zm00001eb004630	88
Zm00001eb004640	0
Zm00001eb004650	108
Zm00001eb004660	6475
Zm00001eb004670	47
Zm00001eb004690	0
Zm00001eb004710	2
Zm00001eb004720	3
Zm00001eb004730	0
Zm00001eb004740	0
Zm00001eb004750	0
Zm00001eb004760	93
Zm00001eb004770	79
Zm00001eb004780	436
Zm00001eb004790	1229
Zm00001eb004800	0
Zm00001eb004810	0
Zm00001eb004820	0
Zm00001eb004830	0
Zm00001eb004840	0
Zm00001eb004850	0
Zm00001eb004860	0
Zm00001eb004880	4
Zm00001eb004890	156
Zm00001eb004900	190
Zm00001eb004920	17
Zm00001eb004940	957
Zm00001eb004950	0
Zm00001eb004960	158
Zm00001eb004970	0
Zm00001eb004980	0
Zm00001eb004990	420
Zm00001eb005000	176
Zm00001eb005010	255
Zm00001eb005020	1437
Zm00001eb005030	930
Zm00001eb005040	5
Zm00001eb005060	170
Zm00001eb005070	1335
Zm00001eb005080	0
Zm00001eb005100	78
Zm00001eb005110	7
Zm00001eb005120	197
Zm00001eb005130	3062
Zm00001eb005140	2115
Zm00001eb005150	0
Zm00001eb005160	0
Zm00001eb005170	6
Zm00001eb005180	0
Zm00001eb005190	857
Zm00001eb005200	0
Zm00001eb005210	1
Zm00001eb005220	2210
Zm00001eb005230	282
Zm00001eb005240	2
Zm00001eb005250	55
Zm00001eb005260	0
Zm00001eb005270	0
Zm00001eb005280	660
Zm00001eb005290	2
Zm00001eb005300	24
Zm00001eb005310	78
Zm00001eb005320	1303
Zm00001eb005330	2292
Zm00001eb005340	686
Zm00001eb005350	5
Zm00001eb005360	68
Zm00001eb005370	366
Zm00001eb005380	134
Zm00001eb005390	293
Zm00001eb005400	554
Zm00001eb005410	0
Zm00001eb005420	482
Zm00001eb005430	1373
Zm00001eb005440	519
Zm00001eb005450	42
Zm00001eb005460	1376
Zm00001eb005470	0
Zm00001eb005480	0
Zm00001eb005490	0
Zm00001eb005500	560
Zm00001eb005510	57
Zm00001eb005530	1487
Zm00001eb005540	182
Zm00001eb005550	3658
Zm00001eb005560	3
Zm00001eb005570	20
Zm00001eb005580	151
Zm00001eb005590	7
Zm00001eb005600	567
Zm00001eb005610	0
Zm00001eb005630	1242
Zm00001eb005640	88
Zm00001eb005650	1
Zm00001eb005660	4122
Zm00001eb005670	400
Zm00001eb005680	427
Zm00001eb005690	595
Zm00001eb005700	968
Zm00001eb005710	971
Zm00001eb005740	4
Zm00001eb005760	136
Zm00001eb005770	373
Zm00001eb005780	92
Zm00001eb005800	1
Zm00001eb005810	61
Zm00001eb005820	899
Zm00001eb005830	21
Zm00001eb005840	1184
Zm00001eb005850	508
Zm00001eb005860	338
Zm00001eb005870	4
Zm00001eb005890	113
Zm00001eb005900	247
Zm00001eb005920	1294
Zm00001eb005930	0
Zm00001eb005940	0
Zm00001eb005950	1668
Zm00001eb005960	5816
Zm00001eb005970	77
Zm00001eb005980	16
Zm00001eb005990	189
Zm00001eb006000	644
Zm00001eb006010	42
Zm00001eb006020	10393
Zm00001eb006030	0
Zm00001eb006040	403
Zm00001eb006050	0
