""	"ID"	"Description"	"GeneRatio"	"BgRatio"	"pvalue"	"p.adjust"	"qvalue"	"geneID"	"Count"
"GO:0000786"	"GO:0000786"	"nucleosome"	"12/40"	"60/7601"	8.61923747351957e-17	2.41338649258548e-15	2.08676275674684e-15	"LOC100278340/LOC100192931/LOC100282268/LOC103636523/LOC103646028/LOC103649716/LOC103634846/LOC103651039/LOC103646024/LOC103635780/LOC103631010/LOC100193014"	12
"GO:0000785"	"GO:0000785"	"chromatin"	"12/40"	"114/7601"	2.82554014051563e-13	3.95575619672188e-12	3.42039069641365e-12	"LOC100278340/LOC100192931/LOC100282268/LOC103636523/LOC103646028/LOC103649716/LOC103634846/LOC103651039/LOC103646024/LOC103635780/LOC103631010/LOC100193014"	12
"GO:0032993"	"GO:0032993"	"protein-DNA complex"	"12/40"	"136/7601"	2.40499773213448e-12	2.24466454999218e-11	1.9408753627752e-11	"LOC100278340/LOC100192931/LOC100282268/LOC103636523/LOC103646028/LOC103649716/LOC103634846/LOC103651039/LOC103646024/LOC103635780/LOC103631010/LOC100193014"	12
"GO:0005694"	"GO:0005694"	"chromosome"	"12/40"	"190/7601"	1.27471481428823e-10	8.92300370001758e-10	7.71537913911295e-10	"LOC100278340/LOC100192931/LOC100282268/LOC103636523/LOC103646028/LOC103649716/LOC103634846/LOC103651039/LOC103646024/LOC103635780/LOC103631010/LOC100193014"	12
"GO:0005576"	"GO:0005576"	"extracellular region"	"5/40"	"252/7601"	0.00981424837180306	0.0549597908820971	0.0475216236950464	"LOC103627003/LOC100273989/LOC103639850/LOC103638415/LOC103640239"	5
"GO:0005761"	"GO:0005761"	"mitochondrial ribosome"	"1/40"	"18/7601"	0.0907008586013012	0.420066031583961	0.363214989715455	"LOC732840"	1
"GO:0000313"	"GO:0000313"	"organellar ribosome"	"1/40"	"21/7601"	0.10501650789599	0.420066031583961	0.363214989715455	"LOC732840"	1
"GO:0005618"	"GO:0005618"	"cell wall"	"1/40"	"39/7601"	0.186407432023248	0.545978725784103	0.472086868159187	"LOC100273989"	1
"GO:0009505"	"GO:0009505"	"plant-type cell wall"	"1/40"	"39/7601"	0.186407432023248	0.545978725784103	0.472086868159187	"LOC100273989"	1
"GO:0030312"	"GO:0030312"	"external encapsulating structure"	"1/40"	"41/7601"	0.194992402065751	0.545978725784103	0.472086868159187	"LOC100273989"	1
"GO:0005759"	"GO:0005759"	"mitochondrial matrix"	"1/40"	"57/7601"	0.260565035313941	0.619962430821672	0.536057740936032	"LOC732840"	1
"GO:0015935"	"GO:0015935"	"small ribosomal subunit"	"1/40"	"59/7601"	0.26838606811832	0.619962430821672	0.536057740936032	"LOC732840"	1
"GO:0009532"	"GO:0009532"	"plastid stroma"	"1/40"	"70/7601"	0.309981215410836	0.619962430821672	0.536057740936032	"LOC732840"	1
"GO:0048046"	"GO:0048046"	"apoplast"	"1/40"	"70/7601"	0.309981215410836	0.619962430821672	0.536057740936032	"LOC103638415"	1
"GO:0098798"	"GO:0098798"	"mitochondrial protein-containing complex"	"1/40"	"85/7601"	0.363005354739238	0.677609995513244	0.58590337957912	"LOC732840"	1
"GO:0044391"	"GO:0044391"	"ribosomal subunit"	"1/40"	"161/7601"	0.576239647519924	0.880768879572013	0.761567076321665	"LOC732840"	1
"GO:0005856"	"GO:0005856"	"cytoskeleton"	"1/40"	"171/7601"	0.598492231953821	0.880768879572013	0.761567076321665	"LOC103646028"	1
"GO:0005739"	"GO:0005739"	"mitochondrion"	"2/40"	"392/7601"	0.61884050523623	0.880768879572013	0.761567076321665	"LOC732840/LOC100273751"	2
"GO:0005789"	"GO:0005789"	"endoplasmic reticulum membrane"	"1/40"	"213/7601"	0.680142336201546	0.880768879572013	0.761567076321665	"LOC100285879"	1
"GO:0098827"	"GO:0098827"	"endoplasmic reticulum subcompartment"	"1/40"	"214/7601"	0.681874104819837	0.880768879572013	0.761567076321665	"LOC100285879"	1
"GO:0042175"	"GO:0042175"	"nuclear outer membrane-endoplasmic reticulum membrane network"	"1/40"	"217/7601"	0.687014740892533	0.880768879572013	0.761567076321665	"LOC100285879"	1
"GO:0031984"	"GO:0031984"	"organelle subcompartment"	"1/40"	"254/7601"	0.744126039189366	0.880768879572013	0.761567076321665	"LOC100285879"	1
"GO:0005840"	"GO:0005840"	"ribosome"	"1/40"	"295/7601"	0.795566749647501	0.880768879572013	0.761567076321665	"LOC732840"	1
"GO:0031974"	"GO:0031974"	"membrane-enclosed lumen"	"1/40"	"316/7601"	0.817856816745441	0.880768879572013	0.761567076321665	"LOC732840"	1
"GO:0043233"	"GO:0043233"	"organelle lumen"	"1/40"	"316/7601"	0.817856816745441	0.880768879572013	0.761567076321665	"LOC732840"	1
"GO:0070013"	"GO:0070013"	"intracellular organelle lumen"	"1/40"	"316/7601"	0.817856816745441	0.880768879572013	0.761567076321665	"LOC732840"	1
"GO:0005783"	"GO:0005783"	"endoplasmic reticulum"	"1/40"	"436/7601"	0.906438572848189	0.91636163304298	0.792342765413103	"LOC100285879"	1
"GO:1990904"	"GO:1990904"	"ribonucleoprotein complex"	"1/40"	"456/7601"	0.91636163304298	0.91636163304298	0.792342765413103	"LOC732840"	1
