""	"ID"	"Description"	"GeneRatio"	"BgRatio"	"pvalue"	"p.adjust"	"qvalue"	"geneID"	"Count"
"GO:0005198"	"GO:0005198"	"structural molecule activity"	"62/749"	"353/8650"	3.82431374300225e-08	1.08226000110963e-05	1.03020468501496e-05	"LOC100272465/LOC100280801/LOC100272335/LOC100216638/LOC100216551/LOC103644306/LOC542338/LOC100194327/LOC100283364/LOC100282624/LOC100192743/LOC100193485/LOC100284375/LOC100282969/LOC100283101/LOC103504712/LOC103654828/LOC103654826/LOC542341/LOC100280675/LOC100272307/LOC100194153/LOC100280393/LOC100284115/LOC100283762/LOC100283221/LOC100194139/LOC100192746/LOC103638137/LOC103627323/LOC100216970/LOC103629631/LOC100192550/LOC103629630/LOC100193155/LOC100285083/LOC100278340/LOC100192931/LOC100282268/LOC103636523/LOC103646028/LOC103649716/LOC103634846/LOC103651039/LOC103646024/LOC103635780/LOC103631010/LOC103634873/LOC103635636/LOC100284384/LOC100382290/LOC100191814/LOC100273118/LOC103639467/LOC100286214/LOC100273082/LOC100281870/LOC542552/LOC110485086/LOC103642077/LOC100193258/LOC100216721"	62
"GO:0030527"	"GO:0030527"	"structural constituent of chromatin"	"19/749"	"54/8650"	5.17827751727096e-08	1.08226000110963e-05	1.03020468501496e-05	"LOC100216638/LOC100216551/LOC100194327/LOC103504712/LOC100194139/LOC100192746/LOC103638137/LOC103627323/LOC100278340/LOC100192931/LOC100282268/LOC103636523/LOC103646028/LOC103649716/LOC103634846/LOC103651039/LOC103646024/LOC103635780/LOC103631010"	19
"GO:0046982"	"GO:0046982"	"protein heterodimerization activity"	"20/749"	"76/8650"	4.49188821197441e-06	0.000625869757535101	0.000595766226009238	"LOC100216638/LOC100216551/LOC100194327/LOC542587/LOC103504712/LOC100194139/LOC100192746/LOC103638137/LOC103627323/LOC100278340/LOC100192931/LOC100282268/LOC103636523/LOC103646028/LOC103649716/LOC103634846/LOC103651039/LOC103646024/LOC103635780/LOC103631010"	20
"GO:0140640"	"GO:0140640"	"catalytic activity, acting on a nucleic acid"	"49/749"	"331/8650"	0.00012284888180568	0.0128377081486935	0.0122202308743544	"LOC100191798/LOC100193430/LOC542504/LOC100383890/LOC100273981/LOC100279987/LOC100273802/LOC100279147/LOC100284085/LOC100274281/LOC100282840/LOC100280343/LOC103650180/LOC100216934/LOC100192701/LOC103652713/LOC100193119/LOC100383801/LOC100191678/LOC103654570/LOC100280508/LOC100191943/LOC100282338/LOC100285156/LOC100281008/LOC100272611/LOC100501728/LOC100273968/LOC100192986/LOC103626130/LOC103627701/LOC103627774/LOC100285845/LOC100283962/LOC100384866/LOC542738/LOC103632028/LOC100383160/LOC542206/LOC100193296/LOC100193464/LOC100384654/LOC100194290/LOC103638180/LOC100273774/LOC541989/LOC541826/LOC103640843/LOC103641439"	49
"GO:0046983"	"GO:0046983"	"protein dimerization activity"	"35/749"	"222/8650"	0.000344060868346233	0.028763488593745	0.0273800017336581	"LOC100381413/LOC100216770/LOC100193179/LOC100216638/LOC100216551/LOC100191171/LOC100280552/LOC100272350/LOC100216628/LOC100194327/LOC542587/LOC100192921/LOC103504712/LOC100381930/LOC100191943/LOC100276011/LOC100194139/LOC100192746/LOC103638137/LOC103627323/LOC100384230/LOC100382992/LOC103636726/LOC100278340/LOC100192931/LOC100282268/LOC103636523/LOC103646028/LOC103649716/LOC103634846/LOC103651039/LOC103646024/LOC103635780/LOC103631010/LOC100193167"	35
"GO:0003735"	"GO:0003735"	"structural constituent of ribosome"	"38/749"	"260/8650"	0.000890925852747984	0.0573595371212591	0.0546006170532257	"LOC100272465/LOC100280801/LOC100272335/LOC103644306/LOC542338/LOC100283364/LOC100192743/LOC100284375/LOC100282969/LOC100283101/LOC103654828/LOC103654826/LOC542341/LOC100280675/LOC100272307/LOC100194153/LOC100280393/LOC100284115/LOC100283762/LOC100283221/LOC100216970/LOC103629631/LOC100192550/LOC103629630/LOC100193155/LOC100285083/LOC103635636/LOC100284384/LOC100191814/LOC100273118/LOC103639467/LOC100286214/LOC100273082/LOC100281870/LOC542552/LOC110485086/LOC103642077/LOC100193258"	38
"GO:0140098"	"GO:0140098"	"catalytic activity, acting on RNA"	"33/749"	"217/8650"	0.000960566411121563	0.0573595371212591	0.0546006170532257	"LOC100191798/LOC100193430/LOC100279987/LOC100273802/LOC100284085/LOC100274281/LOC100282840/LOC100280343/LOC100192701/LOC100193119/LOC100191678/LOC100280508/LOC100191943/LOC100282338/LOC100285156/LOC100281008/LOC100272611/LOC100501728/LOC100273968/LOC100192986/LOC103626130/LOC103627701/LOC100285845/LOC100283962/LOC100384866/LOC100383160/LOC100384654/LOC100194290/LOC103638180/LOC100273774/LOC541989/LOC103640843/LOC103641439"	33
"GO:0004386"	"GO:0004386"	"helicase activity"	"16/749"	"91/8650"	0.00465149929331769	0.243040838075849	0.231350885904485	"LOC100191798/LOC542504/LOC100279147/LOC100274281/LOC103652713/LOC103654570/LOC100501728/LOC100273968/LOC100192986/LOC103627701/LOC542738/LOC100383160/LOC542206/LOC100193296/LOC100384654/LOC103638180"	16
"GO:0000049"	"GO:0000049"	"tRNA binding"	"7/749"	"26/8650"	0.00540326047681305	0.250951431034206	0.238880989501208	"LOC100282840/LOC100280508/LOC100304267/LOC100384866/LOC100194290/LOC100273774/LOC541989"	7
"GO:0016836"	"GO:0016836"	"hydro-lyase activity"	"10/749"	"47/8650"	0.00604594216173844	0.252720382360667	0.24056485654075	"LOC103644181/LOC100194281/LOC103646899/LOC100282599/LOC100216749/LOC542573/LOC100286245/LOC100284318/LOC100382491/LOC100191894"	10
"GO:0061650"	"GO:0061650"	"ubiquitin-like protein conjugating enzyme activity"	"5/749"	"15/8650"	0.00691356736692918	0.262715559943309	0.250079278918587	"LOC100282472/LOC103634565/LOC100191818/LOC100280942/LOC100284401"	5
"GO:0009055"	"GO:0009055"	"electron transfer activity"	"12/749"	"66/8650"	0.0102404916270843	0.329271192317018	0.313433670853268	"LOC100284135/ndhK/LOC100281355/LOC100284745/LOC100273187/LOC100191322/LOC100280324/LOC100283139/LOC100127013/LOC542532/LOC103638234/LOC100284068"	12
"GO:0016835"	"GO:0016835"	"carbon-oxygen lyase activity"	"12/749"	"66/8650"	0.0102404916270843	0.329271192317018	0.313433670853268	"LOC103644181/LOC100194281/LOC103646899/LOC100272979/LOC100282599/LOC100216749/LOC542573/LOC100286245/LOC103630689/LOC100284318/LOC100382491/LOC100191894"	12
"GO:0061631"	"GO:0061631"	"ubiquitin conjugating enzyme activity"	"4/749"	"12/8650"	0.0157003738243146	0.458749642540248	0.436684373911392	"LOC103634565/LOC100191818/LOC100280942/LOC100284401"	4
"GO:0008757"	"GO:0008757"	"S-adenosylmethionine-dependent methyltransferase activity"	"13/749"	"79/8650"	0.0173981790612362	0.458749642540248	0.436684373911392	"LOC100283168/LOC100273802/LOC103651303/LOC542745/LOC100191678/LOC100280508/LOC100273353/LOC103627666/LOC100285845/LOC541954/LOC103632028/LOC100283446/LOC541826"	13
"GO:0051539"	"GO:0051539"	"4 iron, 4 sulfur cluster binding"	"7/749"	"32/8650"	0.0175597949297703	0.458749642540248	0.436684373911392	"ndhK/LOC100283266/LOC103646899/LOC100282965/LOC100127013/LOC542532/LOC100191752"	7
"GO:0042054"	"GO:0042054"	"histone methyltransferase activity"	"5/749"	"19/8650"	0.0200409570477101	0.465401224248593	0.443016023082267	"LOC103643167/LOC100283168/LOC100280021/LOC541954/LOC542089"	5
"GO:0008175"	"GO:0008175"	"tRNA methyltransferase activity"	"4/749"	"13/8650"	0.0211546011022088	0.465401224248593	0.443016023082267	"LOC100273802/LOC100280508/LOC100272611/LOC100285845"	4
"GO:0016671"	"GO:0016671"	"oxidoreductase activity, acting on a sulfur group of donors, disulfide as acceptor"	"4/749"	"13/8650"	0.0211546011022088	0.465401224248593	0.443016023082267	"LOC100272895/LOC100283982/LOC100216789/LOC100193945"	4
"GO:0140993"	"GO:0140993"	"histone modifying activity"	"8/749"	"42/8650"	0.0255977864951778	0.511293475320497	0.486700915817547	"LOC103643167/LOC100283168/LOC100283454/LOC100280021/LOC541954/LOC542083/LOC103633287/LOC542089"	8
"GO:0016741"	"GO:0016741"	"transferase activity, transferring one-carbon groups"	"26/749"	"202/8650"	0.025997882990363	0.511293475320497	0.486700915817547	"LOC100275615/LOC100277845/LOC541942/LOC103643167/LOC100286153/LOC100283168/LOC100273802/LOC100272448/LOC103651303/LOC542745/LOC100280021/LOC100191678/LOC100382865/LOC100280508/LOC100272611/LOC100273353/LOC103627666/LOC100285845/LOC541954/LOC103630732/LOC103632028/LOC100283446/LOC103633287/LOC542089/LOC541826/LOC103641439"	26
