""	"ID"	"Description"	"GeneRatio"	"BgRatio"	"pvalue"	"p.adjust"	"qvalue"	"geneID"	"Count"
"GO:0005198"	"GO:0005198"	"structural molecule activity"	"149/787"	"353/8650"	1.03463311791295e-65	4.12818614047267e-63	3.96427847284541e-63	"LOC100282391/LOC100282717/LOC103647262/LOC103633261/LOC103633247/LOC103633583/LOC100274313/LOC100274533/LOC100193269/LOC100194139/LOC100192746/LOC103638137/LOC103627323/LOC100284994/LOC100192949/LOC100283274/LOC100192863/rps4/LOC100217171/LOC100285246/LOC101027156/LOC103644248/LOC100192600/LOC103625771/LOC103630443/LOC542552/LOC110485086/LOC100191368/LOC100284082/LOC103647029/LOC101027258/LOC103646454/LOC103647030/LOC100280393/LOC100283242/LOC100193804/LOC103647254/LOC100282547/LOC100192835/LOC100281990/LOC100280597/LOC100280770/LOC542248/LOC542640/LOC100384409/LOC100282862/LOC103650892/LOC100502113/LOC100502186/LOC100381924/LOC100284012/LOC100282430/LOC100194265/LOC100273601/LOC100282819/LOC100192963/LOC100216896/LOC100191612/LOC103653691/LOC100278340/LOC100192931/LOC100282268/LOC103636523/LOC103646028/LOC103649716/LOC103634846/LOC103651039/LOC103646024/LOC103635780/LOC103631010/LOC100281960/LOC100285759/LOC100194224/LOC100303995/LOC100193874/LOC100281952/LOC100282104/LOC542617/LOC103625888/LOC103627157/LOC100193696/LOC103654828/LOC103654826/LOC542341/LOC100278608/LOC100193262/LOC100282718/LOC103625791/LOC100273341/LOC542298/LOC100303826/LOC100273719/LOC100285832/LOC542339/LOC100280675/LOC100272307/LOC100194153/LOC100283310/LOC100286120/LOC542719/LOC103629631/LOC100192550/LOC103629630/LOC103629822/LOC100280771/LOC100194344/LOC100194089/LOC100193240/LOC100285769/LOC100282387/LOC541964/LOC100283613/LOC100191681/LOC100193910/LOC100193699/LOC100280220/LOC100282508/LOC100284016/LOC100383403/LOC100286357/LOC103633434/LOC542529/LOC100192778/LOC100192878/LOC541668/LOC100285268/LOC100283879/LOC100280177/LOC100281129/LOC100286074/LOC100194313/LOC542323/LOC542337/LOC100193878/TUBB2/LOC100283331/LOC542641/LOC100273505/LOC100273323/LOC100193720/LOC100192774/LOC103639054/LOC100274227/LOC103639303/LOC100282918/LOC100281971/LOC100282772/LOC100286075/LOC100192625"	149
"GO:0003735"	"GO:0003735"	"structural constituent of ribosome"	"124/787"	"260/8650"	8.15285988814611e-62	1.62649554768515e-59	1.56191631541325e-59	"LOC100282391/LOC100282717/LOC103647262/LOC103633261/LOC103633247/LOC103633583/LOC100274313/LOC100274533/LOC100193269/LOC100284994/LOC100192949/LOC100283274/LOC100192863/rps4/LOC100217171/LOC100285246/LOC101027156/LOC103644248/LOC100192600/LOC103625771/LOC103630443/LOC542552/LOC110485086/LOC100191368/LOC100284082/LOC103647029/LOC101027258/LOC103646454/LOC103647030/LOC100280393/LOC100283242/LOC100193804/LOC100282547/LOC100192835/LOC100281990/LOC100280597/LOC100280770/LOC542640/LOC100384409/LOC100282862/LOC103650892/LOC100502186/LOC100284012/LOC100282430/LOC100194265/LOC100273601/LOC100282819/LOC100192963/LOC100216896/LOC100191612/LOC103653691/LOC100281960/LOC100285759/LOC100194224/LOC100303995/LOC100193874/LOC100281952/LOC100282104/LOC542617/LOC103625888/LOC103627157/LOC100193696/LOC103654828/LOC103654826/LOC542341/LOC100278608/LOC100193262/LOC100282718/LOC103625791/LOC100273341/LOC542298/LOC100303826/LOC100273719/LOC542339/LOC100280675/LOC100272307/LOC100194153/LOC100283310/LOC100286120/LOC542719/LOC103629631/LOC100192550/LOC103629630/LOC103629822/LOC100280771/LOC100194344/LOC100194089/LOC100193240/LOC100285769/LOC100282387/LOC100191681/LOC100193910/LOC100193699/LOC100280220/LOC100282508/LOC100284016/LOC100383403/LOC100286357/LOC103633434/LOC542529/LOC100192778/LOC100192878/LOC541668/LOC100285268/LOC100280177/LOC100281129/LOC100286074/LOC100194313/LOC542323/LOC542337/LOC100193878/LOC100283331/LOC542641/LOC100273505/LOC100273323/LOC100193720/LOC100192774/LOC103639054/LOC100274227/LOC100282918/LOC100281971/LOC100282772/LOC100286075/LOC100192625"	124
"GO:0019843"	"GO:0019843"	"rRNA binding"	"22/787"	"61/8650"	6.70834453262134e-09	8.92209822838638e-07	8.56785056096199e-07	"LOC100274446/LOC100284994/rps4/LOC542552/LOC110485086/LOC100284082/LOC100282862/LOC103650892/LOC100273601/LOC100284070/LOC100281960/LOC100194224/LOC100303995/LOC100193874/LOC100281952/LOC100282104/LOC100273719/LOC100216667/LOC100216595/LOC100280771/LOC100193240/LOC100192774"	22
"GO:0030527"	"GO:0030527"	"structural constituent of chromatin"	"19/787"	"54/8650"	1.14459590224337e-07	7.71238976097825e-06	7.4061729929985e-06	"LOC100194139/LOC100192746/LOC103638137/LOC103627323/LOC103647254/LOC100502113/LOC100278340/LOC100192931/LOC100282268/LOC103636523/LOC103646028/LOC103649716/LOC103634846/LOC103651039/LOC103646024/LOC103635780/LOC103631010/LOC541964/LOC103639303"	19
"GO:0008135"	"GO:0008135"	"translation factor activity, RNA binding"	"29/787"	"111/8650"	1.15975785879372e-07	7.71238976097825e-06	7.4061729929985e-06	"LOC100282096/LOC100273405/LOC103646106/LOC103646667/LOC100284266/LOC100383319/LOC100383287/LOC542537/LOC542601/LOC542747/LOC103650604/LOC100194093/LOC100192580/LOC100284862/LOC541708/LOC100272886/LOC100286309/LOC103630200/LOC100037748/LOC100281110/LOC100282885/LOC103635497/LOC103635498/LOC100286346/LOC100282446/LOC542581/LOC100193869/LOC100273909/LOC100272851"	29
"GO:0090079"	"GO:0090079"	"translation regulator activity, nucleic acid binding"	"29/787"	"111/8650"	1.15975785879372e-07	7.71238976097825e-06	7.4061729929985e-06	"LOC100282096/LOC100273405/LOC103646106/LOC103646667/LOC100284266/LOC100383319/LOC100383287/LOC542537/LOC542601/LOC542747/LOC103650604/LOC100194093/LOC100192580/LOC100284862/LOC541708/LOC100272886/LOC100286309/LOC103630200/LOC100037748/LOC100281110/LOC100282885/LOC103635497/LOC103635498/LOC100286346/LOC100282446/LOC542581/LOC100193869/LOC100273909/LOC100272851"	29
"GO:0045182"	"GO:0045182"	"translation regulator activity"	"29/787"	"114/8650"	2.16425473266648e-07	1.23362519761989e-05	1.18464469577533e-05	"LOC100282096/LOC100273405/LOC103646106/LOC103646667/LOC100284266/LOC100383319/LOC100383287/LOC542537/LOC542601/LOC542747/LOC103650604/LOC100194093/LOC100192580/LOC100284862/LOC541708/LOC100272886/LOC100286309/LOC103630200/LOC100037748/LOC100281110/LOC100282885/LOC103635497/LOC103635498/LOC100286346/LOC100282446/LOC542581/LOC100193869/LOC100273909/LOC100272851"	29
"GO:0003924"	"GO:0003924"	"GTPase activity"	"32/787"	"143/8650"	1.18213271964305e-06	5.35934584027837e-05	5.14655556222485e-05	"LOC100192068/LOC100282799/LOC100272423/LOC100273405/LOC103646667/LOC100280562/LOC100280918/LOC100383287/LOC100502496/LOC100191298/LOC100502159/LOC100193835/LOC100286309/LOC100194331/LOC103630200/LOC100037748/LOC100193260/LOC103630761/LOC100502497/LOC103633240/LOC100216623/LOC100283666/LOC100279736/LOC100283241/LOC100272243/LOC100272710/LOC103635497/LOC103635498/TUBB2/LOC100382775/LOC542581/LOC103638962"	32
"GO:0005525"	"GO:0005525"	"GTP binding"	"38/787"	"187/8650"	1.56306334875218e-06	5.35934584027837e-05	5.14655556222485e-05	"LOC100192068/LOC100191860/LOC100282799/LOC100272423/LOC100273405/LOC103646667/LOC100280562/LOC100280918/LOC100282453/LOC100383287/LOC542248/LOC100502496/LOC100281675/LOC100191298/LOC100283769/LOC100193122/LOC100502159/LOC100193835/LOC100286309/LOC100194331/LOC103630200/LOC100037748/LOC100193260/LOC103630761/LOC100502497/LOC103633240/LOC100216623/LOC100283666/LOC100279736/LOC100283241/LOC100272243/LOC100272710/LOC103635497/LOC103635498/TUBB2/LOC100382775/LOC542581/LOC103638962"	38
"GO:0019001"	"GO:0019001"	"guanyl nucleotide binding"	"38/787"	"187/8650"	1.56306334875218e-06	5.35934584027837e-05	5.14655556222485e-05	"LOC100192068/LOC100191860/LOC100282799/LOC100272423/LOC100273405/LOC103646667/LOC100280562/LOC100280918/LOC100282453/LOC100383287/LOC542248/LOC100502496/LOC100281675/LOC100191298/LOC100283769/LOC100193122/LOC100502159/LOC100193835/LOC100286309/LOC100194331/LOC103630200/LOC100037748/LOC100193260/LOC103630761/LOC100502497/LOC103633240/LOC100216623/LOC100283666/LOC100279736/LOC100283241/LOC100272243/LOC100272710/LOC103635497/LOC103635498/TUBB2/LOC100382775/LOC542581/LOC103638962"	38
