""	"ID"	"Description"	"GeneRatio"	"BgRatio"	"pvalue"	"p.adjust"	"qvalue"	"geneID"	"Count"
"GO:0045047"	"GO:0045047"	"protein targeting to ER"	"4/141"	"23/7535"	0.000788935010859059	0.19250014264961	0.189759631559258	"LOC100282410/LOC103645776/LOC103654352/LOC100283950"	4
"GO:0072599"	"GO:0072599"	"establishment of protein localization to endoplasmic reticulum"	"4/141"	"23/7535"	0.000788935010859059	0.19250014264961	0.189759631559258	"LOC100282410/LOC103645776/LOC103654352/LOC100283950"	4
"GO:0006613"	"GO:0006613"	"cotranslational protein targeting to membrane"	"3/141"	"15/7535"	0.0024746822681616	0.301911236715715	0.297613104355224	"LOC100282410/LOC103645776/LOC103654352"	3
"GO:0006614"	"GO:0006614"	"SRP-dependent cotranslational protein targeting to membrane"	"3/141"	"15/7535"	0.0024746822681616	0.301911236715715	0.297613104355224	"LOC100282410/LOC103645776/LOC103654352"	3
"GO:0010016"	"GO:0010016"	"shoot system morphogenesis"	"3/141"	"18/7535"	0.00425960798948791	0.353685048772291	0.348649843159915	"LOC100191616/LOC100286105/LOC103625824"	3
"GO:0070972"	"GO:0070972"	"protein localization to endoplasmic reticulum"	"4/141"	"36/7535"	0.00434858666523308	0.353685048772291	0.348649843159915	"LOC100282410/LOC103645776/LOC103654352/LOC100283950"	4
"GO:0048316"	"GO:0048316"	"seed development"	"5/141"	"61/7535"	0.00548719176959341	0.382535654794512	0.377089720105893	"LOC101027256/LOC100191616/LOC606466/LOC100281431/LOC103636169"	5
"GO:0010154"	"GO:0010154"	"fruit development"	"5/141"	"65/7535"	0.00717941835073517	0.437944519394845	0.431709761353417	"LOC101027256/LOC100191616/LOC606466/LOC100281431/LOC103636169"	5
"GO:0009308"	"GO:0009308"	"amine metabolic process"	"4/141"	"46/7535"	0.01043488558119	0.565802684846745	0.557747685450739	"LOC100282510/LOC100158226/LOC732743/LOC100272983"	4
"GO:0034250"	"GO:0034250"	"positive regulation of amide metabolic process"	"2/141"	"10/7535"	0.0141797426665208	0.596758343996012	0.588262647122903	"LOC100191385/LOC732792"	2
"GO:0045727"	"GO:0045727"	"positive regulation of translation"	"2/141"	"10/7535"	0.0141797426665208	0.596758343996012	0.588262647122903	"LOC100191385/LOC732792"	2
"GO:0009658"	"GO:0009658"	"chloroplast organization"	"4/141"	"52/7535"	0.0158886524725372	0.596758343996012	0.588262647122903	"LOC101027256/LOC732792/LOC100279779/LOC103636169"	4
"GO:0006541"	"GO:0006541"	"glutamine metabolic process"	"3/141"	"29/7535"	0.0164242670380685	0.596758343996012	0.588262647122903	"LOC542286/LOC100192349/LOC103636016"	3
"GO:1905393"	"GO:1905393"	"plant organ formation"	"2/141"	"11/7535"	0.0171201164261151	0.596758343996012	0.588262647122903	"LOC100286105/LOC103625824"	2
"GO:0051239"	"GO:0051239"	"regulation of multicellular organismal process"	"4/141"	"55/7535"	0.0191783814756001	0.622958532793257	0.614089839272042	"LOC100191616/LOC100284002/LOC100286105/LOC103625824"	4
"GO:1901605"	"GO:1901605"	"alpha-amino acid metabolic process"	"7/141"	"152/7535"	0.0236721394215562	0.622958532793257	0.614089839272042	"LOC542286/LOC100279149/LOC100192349/LOC100282341/LOC100216685/LOC103636016/LOC100272983"	7
"GO:0000959"	"GO:0000959"	"mitochondrial RNA metabolic process"	"2/141"	"13/7535"	0.023694047967889	0.622958532793257	0.614089839272042	"LOC103649620/LOC100282986"	2
"GO:0009691"	"GO:0009691"	"cytokinin biosynthetic process"	"2/141"	"13/7535"	0.023694047967889	0.622958532793257	0.614089839272042	"LOC100282510/LOC100158226"	2
