""	"ID"	"Description"	"GeneRatio"	"BgRatio"	"pvalue"	"p.adjust"	"qvalue"	"geneID"	"Count"
"GO:1901334"	"GO:1901334"	"lactone metabolic process"	"2/87"	"11/7535"	0.00677421143427929	0.553683328963691	0.55248574425793	"LOC100502522/dhar4"	2
"GO:0006897"	"GO:0006897"	"endocytosis"	"3/87"	"38/7535"	0.00937234467480523	0.553683328963691	0.55248574425793	"LOC100192009/LOC103635432/LOC100384187"	3
"GO:0098657"	"GO:0098657"	"import into cell"	"3/87"	"42/7535"	0.0123401076459914	0.553683328963691	0.55248574425793	"LOC100192009/LOC103635432/LOC100384187"	3
"GO:0008300"	"GO:0008300"	"isoprenoid catabolic process"	"2/87"	"15/7535"	0.0125512392040389	0.553683328963691	0.55248574425793	"LOC100502522/LOC103630512"	2
"GO:0045489"	"GO:0045489"	"pectin biosynthetic process"	"2/87"	"17/7535"	0.0160159979180865	0.553683328963691	0.55248574425793	"LOC103640332/LOC100285419"	2
"GO:0071555"	"GO:0071555"	"cell wall organization"	"5/87"	"134/7535"	0.0190789477789246	0.553683328963691	0.55248574425793	"LOC103640332/LOC103654693/LOC103627780/LOC100284795/LOC100285419"	5
"GO:0045229"	"GO:0045229"	"external encapsulating structure organization"	"5/87"	"140/7535"	0.0225910731311087	0.553683328963691	0.55248574425793	"LOC103640332/LOC103654693/LOC103627780/LOC100284795/LOC100285419"	5
"GO:0009733"	"GO:0009733"	"response to auxin"	"4/87"	"108/7535"	0.0358808602487466	0.553683328963691	0.55248574425793	"LOC100304210/LOC103646803/LOC100274571/LOC100304074"	4
"GO:0019220"	"GO:0019220"	"regulation of phosphate metabolic process"	"3/87"	"66/7535"	0.0404102040692529	0.553683328963691	0.55248574425793	"LOC100280674/LOC606440/LOC100383950"	3
"GO:0051174"	"GO:0051174"	"regulation of phosphorus metabolic process"	"3/87"	"66/7535"	0.0404102040692529	0.553683328963691	0.55248574425793	"LOC100280674/LOC606440/LOC100383950"	3
"GO:0009734"	"GO:0009734"	"auxin-activated signaling pathway"	"3/87"	"67/7535"	0.04196168859568	0.553683328963691	0.55248574425793	"LOC100304210/LOC100274571/LOC100304074"	3
"GO:0071365"	"GO:0071365"	"cellular response to auxin stimulus"	"3/87"	"67/7535"	0.04196168859568	0.553683328963691	0.55248574425793	"LOC100304210/LOC100274571/LOC100304074"	3
"GO:0015711"	"GO:0015711"	"organic anion transport"	"4/87"	"115/7535"	0.043594748043501	0.553683328963691	0.55248574425793	"LOC100191274/LOC542386/LOC100216569/LOC542599"	4
"GO:0000079"	"GO:0000079"	"regulation of cyclin-dependent protein serine/threonine kinase activity"	"2/87"	"29/7535"	0.0437412434811004	0.553683328963691	0.55248574425793	"LOC100280674/LOC606440"	2
"GO:1904029"	"GO:1904029"	"regulation of cyclin-dependent protein kinase activity"	"2/87"	"29/7535"	0.0437412434811004	0.553683328963691	0.55248574425793	"LOC100280674/LOC606440"	2
"GO:0031399"	"GO:0031399"	"regulation of protein modification process"	"3/87"	"69/7535"	0.0451537466064315	0.553683328963691	0.55248574425793	"LOC100280674/LOC606440/LOC100383950"	3
