""	"ID"	"Description"	"GeneRatio"	"BgRatio"	"pvalue"	"p.adjust"	"qvalue"	"geneID"	"Count"
"GO:0030527"	"GO:0030527"	"structural constituent of chromatin"	"18/797"	"54/8650"	7.53995825137681e-07	0.000314416259082413	0.000314416259082413	"LOC100192589/LOC103638044/LOC103646477/LOC103653610/LOC103641629/LOC100278340/LOC100192931/LOC100282268/LOC103636523/LOC103646028/LOC103649716/LOC103634846/LOC103651039/LOC103646024/LOC103635780/LOC103631010/LOC100274083/LOC103629234"	18
"GO:0046982"	"GO:0046982"	"protein heterodimerization activity"	"19/797"	"76/8650"	4.13487897802373e-05	0.00862122266917948	0.00862122266917948	"LOC100304013/LOC100192589/LOC103638044/LOC103646477/LOC103653610/LOC103641629/LOC100278340/LOC100192931/LOC100282268/LOC103636523/LOC103646028/LOC103649716/LOC103634846/LOC103651039/LOC103646024/LOC103635780/LOC103631010/LOC100274083/LOC103629234"	19
"GO:0046983"	"GO:0046983"	"protein dimerization activity"	"37/797"	"222/8650"	0.000259416131307167	0.0360588422516962	0.0360588422516962	"LOC100279630/LOC100191877/LOC103645865/LOC100272346/LOC103646088/LOC100193646/LOC100281319/LOC542506/LOC100304013/LOC100191589/LOC100192589/LOC103638044/LOC103646477/LOC103653610/LOC103641629/LOC100383076/LOC100278340/LOC100192931/LOC100282268/LOC103636523/LOC103646028/LOC103649716/LOC103634846/LOC103651039/LOC103646024/LOC103635780/LOC103631010/LOC100274083/LOC100272601/LOC103654413/LOC100303908/LOC542044/LOC103629234/LOC103630606/LOC100037764/LOC542123/LOC542042"	37
"GO:0003779"	"GO:0003779"	"actin binding"	"13/797"	"55/8650"	0.00117446817245146	0.122438306978065	0.122438306978065	"LOC100285480/LOC542584/LOC100285122/LOC100382409/LOC103646028/LOC100281499/LOC103627016/LOC103627019/LOC103627657/LOC100280515/LOC100216987/LOC103637828/LOC103639123"	13
"GO:0043531"	"GO:0043531"	"ADP binding"	"9/797"	"37/8650"	0.00535795878511809	0.446853762678849	0.446853762678849	"LOC103646882/LOC103648229/LOC100272619/LOC103651107/LOC100283204/LOC103640692/LOC109939211/LOC100384031/LOC103640718"	9
"GO:0033293"	"GO:0033293"	"monocarboxylic acid binding"	"6/797"	"20/8650"	0.00753316592390586	0.523555031711457	0.523555031711457	"LOC100284195/LOC100192117/LOC100284997/LOC100280533/LOC100283617/LOC100283788"	6
"GO:0016832"	"GO:0016832"	"aldehyde-lyase activity"	"4/797"	"11/8650"	0.0139321803036629	0.685340941263391	0.685340941263391	"lox6/LOC100272469/LOC542117/LOC100280420"	4
"GO:0008483"	"GO:0008483"	"transaminase activity"	"8/797"	"36/8650"	0.0147915311064041	0.685340941263391	0.685340941263391	"LOC103632470/LOC100281255/LOC100193705/LOC100191445/LOC103646045/LOC100280310/LOC100276369/LOC100192912"	8
"GO:0016769"	"GO:0016769"	"transferase activity, transferring nitrogenous groups"	"8/797"	"36/8650"	0.0147915311064041	0.685340941263391	0.685340941263391	"LOC103632470/LOC100281255/LOC100193705/LOC100191445/LOC103646045/LOC100280310/LOC100276369/LOC100192912"	8
"GO:0051015"	"GO:0051015"	"actin filament binding"	"7/797"	"30/8650"	0.0170013254350649	0.708955270642205	0.708955270642205	"LOC542584/LOC100285122/LOC100382409/LOC100281499/LOC103627657/LOC103637828/LOC103639123"	7
"GO:0015036"	"GO:0015036"	"disulfide oxidoreductase activity"	"6/797"	"24/8650"	0.0190574190202666	0.722449430131923	0.722449430131923	"LOC100282141/LOC100280800/LOC100382686/dhar3/dhar2/LOC100192827"	6
"GO:0000977"	"GO:0000977"	"RNA polymerase II transcription regulatory region sequence-specific DNA binding"	"12/797"	"69/8650"	0.0225764165505429	0.784530475131367	0.784530475131367	"LOC100279630/LOC100281788/LOC100272346/LOC542506/LOC100191589/LOC100383076/LOC542044/LOC100272976/LOC103630625/LOC100037764/LOC103636652/LOC542042"	12
"GO:0001727"	"GO:0001727"	"lipid kinase activity"	"7/797"	"34/8650"	0.03261652142773	0.993959938841954	0.993959938841954	"LOC100194359/LOC103636484/LOC103643394/LOC103653085/LOC103628939/LOC100381628/LOC100280670"	7
"GO:0016765"	"GO:0016765"	"transferase activity, transferring alkyl or aryl (other than methyl) groups"	"14/797"	"90/8650"	0.0351156647373286	0.993959938841954	0.993959938841954	"LOC541850/LOC541843/LOC541847/LOC100280305/LOC100272829/dhar3/LOC100272866/LOC100285459/LOC100502524/LOC100280321/dhar2/LOC100193048/LOC100282978/LOC100283891"	14
"GO:0015035"	"GO:0015035"	"protein-disulfide reductase activity"	"4/797"	"15/8650"	0.0428796620700615	0.993959938841954	0.993959938841954	"LOC100282141/LOC100280800/LOC100382686/LOC100192827"	4
"GO:0016709"	"GO:0016709"	"oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen, NAD(P)H as one donor, and incorporation of one atom of oxygen"	"7/797"	"36/8650"	0.0431671895876115	0.993959938841954	0.993959938841954	"LOC100191539/LOC103653298/LOC103629010/LOC103630138/LOC100274274/LOC100192827/LOC100274015"	7
"GO:0008378"	"GO:0008378"	"galactosyltransferase activity"	"5/797"	"22/8650"	0.046076793667107	0.993959938841954	0.993959938841954	"LOC100383973/LOC100216785/LOC103654388/LOC100273113/LOC100217000"	5
"GO:0016667"	"GO:0016667"	"oxidoreductase activity, acting on a sulfur group of donors"	"8/797"	"45/8650"	0.0508302783829149	0.993959938841954	0.993959938841954	"LOC100284511/LOC100281999/LOC100282141/LOC100280800/LOC100382686/dhar3/dhar2/LOC100192827"	8
"GO:0000976"	"GO:0000976"	"transcription cis-regulatory region binding"	"20/797"	"148/8650"	0.0520247071556349	0.993959938841954	0.993959938841954	"LOC100279630/LOC100281788/LOC100272346/LOC542506/LOC103647652/LOC100304013/LOC100191589/LOC100125635/LOC100383076/LOC100384098/LOC542044/LOC100272976/LOC103630625/LOC103632720/LOC542138/LOC100382843/LOC100037764/LOC103636132/LOC103636652/LOC542042"	20
"GO:0001067"	"GO:0001067"	"transcription regulatory region nucleic acid binding"	"20/797"	"148/8650"	0.0520247071556349	0.993959938841954	0.993959938841954	"LOC100279630/LOC100281788/LOC100272346/LOC542506/LOC103647652/LOC100304013/LOC100191589/LOC100125635/LOC100383076/LOC100384098/LOC542044/LOC100272976/LOC103630625/LOC103632720/LOC542138/LOC100382843/LOC100037764/LOC103636132/LOC103636652/LOC542042"	20
"GO:0140030"	"GO:0140030"	"modification-dependent protein binding"	"4/797"	"16/8650"	0.053138934964977	0.993959938841954	0.993959938841954	"LOC100191229/LOC100384859/LOC100283179/LOC100382843"	4
"GO:0016289"	"GO:0016289"	"CoA hydrolase activity"	"3/797"	"10/8650"	0.0572075624944886	0.993959938841954	0.993959938841954	"LOC100283760/LOC100277871/LOC100286193"	3
"GO:0030170"	"GO:0030170"	"pyridoxal phosphate binding"	"9/797"	"55/8650"	0.0624112586403867	0.993959938841954	0.993959938841954	"LOC103632470/LOC103633646/LOC100193705/LOC100191445/LOC100191549/LOC103646045/LOC103652945/LOC103625947/LOC100276369"	9
"GO:0070279"	"GO:0070279"	"vitamin B6 binding"	"9/797"	"55/8650"	0.0624112586403867	0.993959938841954	0.993959938841954	"LOC103632470/LOC103633646/LOC100193705/LOC100191445/LOC100191549/LOC103646045/LOC103652945/LOC103625947/LOC100276369"	9
"GO:1990837"	"GO:1990837"	"sequence-specific double-stranded DNA binding"	"20/797"	"154/8650"	0.0726382418619261	0.993959938841954	0.993959938841954	"LOC100279630/LOC100281788/LOC100272346/LOC542506/LOC103647652/LOC100304013/LOC100191589/LOC100125635/LOC100383076/LOC100384098/LOC542044/LOC100272976/LOC103630625/LOC103632720/LOC542138/LOC100382843/LOC100037764/LOC103636132/LOC103636652/LOC542042"	20
"GO:0015205"	"GO:0015205"	"nucleobase transmembrane transporter activity"	"3/797"	"11/8650"	0.0734358308160483	0.993959938841954	0.993959938841954	"LOC100501404/LOC100502445/LOC100272659"	3
"GO:0020037"	"GO:0020037"	"heme binding"	"25/797"	"204/8650"	0.0849707643136972	0.993959938841954	0.993959938841954	"LOC103640488/LOC100194161/LOC100279819/LOC100384441/LOC542476/LOC100191539/LOC100273181/LOC103652787/LOC103653298/LOC103625878/LOC103626352/LOC103628533/LOC100216881/LOC103629010/LOC100280551/LOC103630138/LOC100274274/LOC732720/LOC103633485/LOC100216875/LOC100194008/LOC100217161/LOC100274015/LOC103640218/LOC103641350"	25
"GO:0016645"	"GO:0016645"	"oxidoreductase activity, acting on the CH-NH group of donors"	"4/797"	"19/8650"	0.0910315595216496	0.993959938841954	0.993959938841954	"LOC100286018/LOC541648/LOC103635090/LOC100272563"	4
"GO:0043178"	"GO:0043178"	"alcohol binding"	"4/797"	"19/8650"	0.0910315595216496	0.993959938841954	0.993959938841954	"LOC100284195/LOC100192117/LOC100382287/LOC100216731"	4
"GO:0070403"	"GO:0070403"	"NAD+ binding"	"3/797"	"12/8650"	0.0914474115649647	0.993959938841954	0.993959938841954	"LOC103630229/LOC100191282/LOC100193447"	3
