""	"ID"	"Description"	"GeneRatio"	"BgRatio"	"pvalue"	"p.adjust"	"qvalue"	"geneID"	"Count"
"GO:0000786"	"GO:0000786"	"nucleosome"	"19/668"	"60/7601"	4.32598947920123e-07	9.25761748549062e-05	8.65197895840245e-05	"LOC100216638/LOC100216551/LOC100194327/LOC103504712/LOC100194139/LOC100192746/LOC103638137/LOC103627323/LOC100278340/LOC100192931/LOC100282268/LOC103636523/LOC103646028/LOC103649716/LOC103634846/LOC103651039/LOC103646024/LOC103635780/LOC103631010"	19
"GO:0005730"	"GO:0005730"	"nucleolus"	"26/668"	"110/7601"	2.07969011682369e-06	0.000222526842500135	0.000207969011682369	"LOC103634524/LOC100501347/LOC103645893/LOC103647201/LOC100192645/LOC100191317/LOC100280219/LOC100191678/LOC100273064/LOC100191943/LOC100281008/LOC100193563/LOC100194139/LOC100192746/LOC103638137/LOC103627323/LOC103627666/LOC100191648/LOC103629872/LOC542355/LOC100383160/LOC100283335/LOC103639131/LOC103639139/LOC103640742/LOC100282451"	26
"GO:0005694"	"GO:0005694"	"chromosome"	"35/668"	"190/7601"	1.74050784453345e-05	0.00124156226243386	0.0011603385630223	"LOC100283409/LOC103643167/LOC100216638/LOC100216551/LOC100194327/LOC100283454/LOC103504712/LOC100278159/LOC100280021/LOC100194045/LOC100276605/dsy2/LOC100194139/LOC100192746/LOC103638137/LOC103627323/LOC103632410/LOC100383441/LOC542083/LOC100278340/LOC100192931/LOC100282268/LOC103636523/LOC103646028/LOC103649716/LOC103634846/LOC103651039/LOC103646024/LOC103635780/LOC103631010/LOC542007/LOC542089/LOC100191506/LOC100191752/LOC100282451"	35
"GO:0031974"	"GO:0031974"	"membrane-enclosed lumen"	"49/668"	"316/7601"	5.17834500495845e-05	0.00184694305176851	0.00172611500165282	"LOC103634524/LOC100283409/LOC100501347/LOC100283943/LOC100191322/LOC103645893/LOC103647201/LOC103647314/LOC100272350/LOC542483/LOC100192645/LOC100191317/LOC100280219/LOC100282969/LOC100273521/LOC100191678/LOC100194045/LOC100272438/LOC100194338/LOC100192494/LOC100273064/LOC100191943/LOC100282338/LOC100281008/LOC100193563/LOC100193879/LOC100191299/LOC100194139/LOC100192746/LOC103638137/LOC103627323/LOC103627666/LOC100191648/LOC103629872/LOC542355/LOC100383160/LOC103632410/LOC542007/LOC100283335/LOC100194290/LOC103639131/LOC103639139/LOC100191814/LOC100192821/LOC103640742/LOC100191506/LOC100284068/LOC100191752/LOC100282451"	49
"GO:0043233"	"GO:0043233"	"organelle lumen"	"49/668"	"316/7601"	5.17834500495845e-05	0.00184694305176851	0.00172611500165282	"LOC103634524/LOC100283409/LOC100501347/LOC100283943/LOC100191322/LOC103645893/LOC103647201/LOC103647314/LOC100272350/LOC542483/LOC100192645/LOC100191317/LOC100280219/LOC100282969/LOC100273521/LOC100191678/LOC100194045/LOC100272438/LOC100194338/LOC100192494/LOC100273064/LOC100191943/LOC100282338/LOC100281008/LOC100193563/LOC100193879/LOC100191299/LOC100194139/LOC100192746/LOC103638137/LOC103627323/LOC103627666/LOC100191648/LOC103629872/LOC542355/LOC100383160/LOC103632410/LOC542007/LOC100283335/LOC100194290/LOC103639131/LOC103639139/LOC100191814/LOC100192821/LOC103640742/LOC100191506/LOC100284068/LOC100191752/LOC100282451"	49
"GO:0070013"	"GO:0070013"	"intracellular organelle lumen"	"49/668"	"316/7601"	5.17834500495845e-05	0.00184694305176851	0.00172611500165282	"LOC103634524/LOC100283409/LOC100501347/LOC100283943/LOC100191322/LOC103645893/LOC103647201/LOC103647314/LOC100272350/LOC542483/LOC100192645/LOC100191317/LOC100280219/LOC100282969/LOC100273521/LOC100191678/LOC100194045/LOC100272438/LOC100194338/LOC100192494/LOC100273064/LOC100191943/LOC100282338/LOC100281008/LOC100193563/LOC100193879/LOC100191299/LOC100194139/LOC100192746/LOC103638137/LOC103627323/LOC103627666/LOC100191648/LOC103629872/LOC542355/LOC100383160/LOC103632410/LOC542007/LOC100283335/LOC100194290/LOC103639131/LOC103639139/LOC100191814/LOC100192821/LOC103640742/LOC100191506/LOC100284068/LOC100191752/LOC100282451"	49
"GO:0031981"	"GO:0031981"	"nuclear lumen"	"38/668"	"238/7601"	0.000195644828664252	0.00598114190487855	0.00558985224755005	"LOC103634524/LOC100283409/LOC100501347/LOC103645893/LOC103647201/LOC100192645/LOC100191317/LOC100280219/LOC100273521/LOC100191678/LOC100194045/LOC100272438/LOC100192494/LOC100273064/LOC100191943/LOC100282338/LOC100281008/LOC100193563/LOC100193879/LOC100194139/LOC100192746/LOC103638137/LOC103627323/LOC103627666/LOC100191648/LOC103629872/LOC542355/LOC100383160/LOC103632410/LOC542007/LOC100283335/LOC103639131/LOC103639139/LOC100192821/LOC103640742/LOC100191506/LOC100191752/LOC100282451"	38
"GO:0005840"	"GO:0005840"	"ribosome"	"44/668"	"295/7601"	0.000305413834671169	0.00816982007745378	0.00763534586677923	"LOC100272465/LOC100280801/LOC100272335/LOC100193634/LOC103644306/LOC542338/LOC100272317/LOC100191317/LOC100280219/LOC100283364/LOC100192743/LOC100284375/LOC100282969/LOC100283101/LOC103654828/LOC103654826/LOC542341/LOC100280675/LOC100272307/LOC100194153/LOC100280393/LOC100284115/LOC100283762/LOC100283221/LOC100304267/LOC100216970/LOC103629631/LOC100192550/LOC103629630/LOC100193155/LOC103633474/LOC103635636/LOC100284384/LOC100283777/LOC100191814/LOC100273118/LOC103639467/LOC100286214/LOC100273082/LOC100281870/LOC542552/LOC110485086/LOC103642077/LOC100193258"	44
"GO:0000785"	"GO:0000785"	"chromatin"	"21/668"	"114/7601"	0.00082388243936216	0.0195900935581669	0.0183084986524924	"LOC100216638/LOC100216551/LOC100194327/LOC103504712/LOC100194045/LOC100194139/LOC100192746/LOC103638137/LOC103627323/LOC100278340/LOC100192931/LOC100282268/LOC103636523/LOC103646028/LOC103649716/LOC103634846/LOC103651039/LOC103646024/LOC103635780/LOC103631010/LOC542007"	21
"GO:1990904"	"GO:1990904"	"ribonucleoprotein complex"	"59/668"	"456/7601"	0.00138934490757186	0.026040390139555	0.0243368132145374	"LOC100194334/LOC100272465/LOC100280801/LOC100272335/LOC103644298/LOC103644301/LOC100285098/LOC103644306/LOC542338/LOC100284891/LOC100191317/LOC100280219/LOC100283364/LOC100192067/LOC100282711/LOC100192743/LOC100284375/LOC100282969/LOC100216671/LOC100283101/LOC103654828/LOC103654826/LOC542341/LOC100284115/LOC100283762/LOC100280293/LOC100192006/LOC100283221/LOC100274600/LOC100193563/LOC100282530/LOC100304267/LOC100216970/LOC103629631/LOC100192550/LOC103629630/LOC100193155/LOC100280074/LOC100282140/LOC542277/LOC100381531/LOC100285873/LOC103635636/LOC100284384/LOC100382436/LOC103639131/LOC103639139/LOC100283511/LOC100191814/LOC100273118/LOC103639467/LOC100286214/LOC100273082/LOC103640742/LOC100281870/LOC542552/LOC110485086/LOC103642077/LOC100193258"	59
